name,title,activity_period,notable_deeds
张景惠,伪满洲国国务总理大臣,1932-1945,出生于辽宁台安，曾任奉系将领，1932年投靠日本，任伪满国务总理，推行殖民政策，协助日本统治东北，包括佳木斯、桦川地区。
于琛澂,伪满洲国第四军管区司令官（驻佳木斯）,1932-1945,吉林双城人，原东北军将领，后投日，任伪满第四军管区司令官，驻守佳木斯，镇压抗日武装，参与“讨伐”东北抗联。
王永清,伪桦川县县长,1932-1935,原桦川县地方士绅，日军占领后出任伪县长，协助日伪推行保甲制度，强征粮税，镇压当地抗日活动。
李铭书,伪桦川县警务科科长,1933-1938,桦川本地人，投靠日伪后任警务科长，组织伪警察抓捕抗联地下工作者，破坏抗日组织。
赵连璧,伪佳木斯市市长（1937年后）,1937-1941,原佳木斯商会会长，日军占领后出任伪市长，为日军提供物资，推行“粮谷出荷”政策，压榨百姓。
孙其昌,伪三江省省长（省公署驻佳木斯）,1934-1937,辽宁辽阳人，原奉系官员，投日后任伪三江省省长，管辖佳木斯、桦川等县，配合日军“治安肃正”行动。
卢元善,伪三江省次长（实际掌权者，日本人）,1935-1939,日本关东军派任的省次长，虽为日籍，但作为伪政权核心人物，直接指挥佳木斯、桦川地区汉奸行政体系。
张书翰,伪桦川县协和会会长,1936-1942,桦川地主出身，任协和会会长，宣传“日满亲善”，组织青年训练，为日军搜集抗日情报。
刘德权,伪佳木斯警察厅厅长,1938-1943,原东北警察，投日后任佳木斯警察厅长，多次率警队袭击抗联小分队，逮捕并刑讯抗日群众。
吴奎昌,伪桦川县保安队队长,1937-1945,桦川本地土匪出身，被日伪收编后任保安队长，配合日军“扫荡”，杀害抗联伤员及平民。
高凤阁,伪三江省警务厅特务科科长,1939-1945,负责佳木斯地区特务工作，建立情报网，破坏抗联地下联络站，导致多名抗联干部被捕牺牲。
郑永祥,伪桦川县教育局长,1933-1940,推行奴化教育，强制学校使用日语教材，禁止中国历史教学，迫害爱国教师。
马占山（注：此人为伪职，非抗日名将马占山）,伪佳木斯地区“靖安军”指挥官,1932-1936,原地方武装头目，投日后任靖安军指挥官，参与围剿抗联第三军、第六军，烧毁村屯。
陈鸿猷,伪桦川县司法科长,1934-1942,协助日伪审判抗日人士，判处多名抗联情报员死刑或重刑。
韩云阶,伪三江省财政厅长,1935-1941,负责为日军搜刮粮食和物资，推行“出荷粮”制度，导致桦川、佳木斯地区农民饥荒。
