name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间投敌，在豫东、豫南一带收编土匪、伪军，配合日军进攻抗日根据地，长期控制商丘、周口、驻马店周边部分地区，是河南境内影响较大的伪军头目之一。
孙良诚,伪和平救国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原国民党将领，1942年率部投敌，所部活动于河南开封、商丘、周口及豫南部分地区，配合日军“扫荡”和维持伪政权统治。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,原国民党河北省政府主席、第二十四集团军总司令，1943年在河南林县被俘后投敌，后任伪河南省政府主席等职，其伪政权体系对河南各地包括豫南地区产生控制影响。
陈静斋,伪河南省政府省长、伪河南省维持会会长,1937-1945,抗战初期即在河南参与组织伪维持会，后任伪河南省政府省长，协助日军推行殖民统治、征粮征丁，其伪省政权覆盖河南包括驻马店一带。
田文炳,伪河南省政府警务厅厅长、伪开封市市长,1938-1945,在伪河南省政权中负责警务与地方治安，协助日军镇压抗日活动，其警务系统延伸至河南各县，包括豫南驻马店地区。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,安徽合肥人，长期在华北伪政权中任职，其伪华北政务委员会管辖范围包括河南北部及部分中部地区，对河南伪政权体系有统辖影响。
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,热河人，长期充当伪蒙军头目，其部曾配合日军在华北、河南北部等地作战，对河南部分地区有军事侵扰。
吴化文,伪和平救国军第三方面军总司令,1943-1945,原国民党新编第四师师长，1943年投敌，所部活动于山东、河南东部一带，配合日军进攻抗日根据地，后于1945年反正。
郝鹏举,伪淮海省省长、伪和平救国军第八方面军总司令,1943-1945,原国民党将领，投敌后任伪淮海省省长，所部活动于苏北、皖北、豫东地区，对河南东部及驻马店周边有一定影响。
张海峰,伪汝南县维持会会长,1938-1945,抗战期间在汝南县城组织伪维持会，协助日军维持地方秩序、征派粮款，是汝南当地直接附逆的伪政权头目。
李振亚,伪驻马店维持会会长,1938-1945,在驻马店镇组织伪维持会，为日军提供情报、粮秣和劳工，协助日军控制平汉铁路驻马店段。
赵子立,伪确山县维持会会长,1938-1945,在确山县城组织伪维持会，配合日军维持占领区秩序，征发民夫、粮食，其活动范围与汝南相邻。
刘子仁,伪西平县维持会会长,1938-1945,在西平县城组织伪维持会，协助日军控制平汉铁路西平段，为日军征集物资、情报。
王光临,伪遂平县维持会会长,1938-1945,在遂平县城组织伪维持会，配合日军维持地方统治，征派粮款，其活动区域与汝南同属驻马店地区。
张子明,伪上蔡县维持会会长,1938-1945,在上蔡县城组织伪维持会，协助日军控制地方，征发民夫、粮食，活动范围与汝南相邻。
陈耀先,伪正阳县维持会会长,1938-1945,在正阳县城组织伪维持会，为日军提供粮秣、情报，协助日军维持豫南占领区秩序。
马元凯,伪新蔡县维持会会长,1938-1945,在新蔡县城组织伪维持会，配合日军征粮征丁，其活动区域与汝南同属驻马店地区。
高子明,伪泌阳县维持会会长,1938-1945,在泌阳县城组织伪维持会，协助日军控制豫南山区边缘地带，为日军提供情报和物资。
吴赞周,伪河南省政府委员、伪豫南道尹,1938-1945,在伪河南省政府中负责豫南道事务，管辖包括驻马店、汝南在内的豫南各县，协助日军推行伪化统治。
王锡龄,伪豫南道警务专员,1938-1945,在伪豫南道负责警务，协助日军镇压抗日活动，其警务系统覆盖汝南、驻马店等地。
