name,title,activity_period,notable_deeds
赵锡田,伪青龙县县长,1933-1945,在日军扶植下任伪青龙县县长，协助日军推行“治安肃正”，强征民夫修筑警备道路和碉堡，镇压抗日群众，征收苛捐杂税供日军军需。
张凤阁,伪青龙县警务科科长,1935-1945,指挥伪警察队配合日军“扫荡”抗日根据地，抓捕并杀害抗日干部和群众，破坏中共地下组织，参与制造多起惨案。
李万春,伪青龙县保安队队长,1938-1945,率保安队多次袭击八路军游击队，烧毁村庄，抢夺粮食，并参与“集家并村”行动，将村民驱赶入“人圈”，造成大量平民死亡。
王殿臣,伪青龙县特务队队长,1940-1945,为日军搜集抗日情报，发展特务网络，指认并逮捕抗日家属，严刑逼供，导致多名地下党员牺牲。
刘翰臣,伪青龙县协和会会长,1937-1945,积极宣传“中日亲善”和“王道乐土”，组织奴化教育，强迫民众参加“协和会”活动，为日军募捐和征集慰劳品。
杨玉昆,伪青龙县警察署署长,1939-1945,直接指挥警察镇压抗日活动，在“清乡”中搜查抗日物资，逮捕进步青年，并参与对抗日家属的勒索和迫害。
马德山,伪青龙县大杖子乡乡长,1941-1945,为日军提供粮食和劳役，监视抗日活动，向日军报告八路军动向，导致多次游击队遭遇伏击。
佟景阳,伪青龙县讨伐队副队长,1942-1945,随日军讨伐队进攻抗日根据地，参与屠杀平民，掠夺牲畜和财物，并负责审讯被俘的抗日人员。
郑国栋,伪青龙县教育科督学,1936-1945,推行日语教育和奴化课程，强迫学校悬挂日本国旗，检举有抗日思想的教师和学生，破坏当地教育体系。
高占鳌,伪青龙县自卫团总团长,1940-1945,组织地方自卫团协助日军防守据点，参与“并村”行动，在路口设卡盘查行人，抓捕抗日嫌疑分子。
