name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、天镇县保安队队长,1933-1945,原为天镇县地方武装头目，日军侵占天镇后投敌，任伪蒙古军总司令，协助日军镇压抗日力量，参与“治安强化运动”，残害当地百姓。
王英,伪绥西自治联军总司令、天镇地区伪军头目,1937-1945,原为土匪出身，后投靠日军，在天镇、大同地区组织伪军，配合日军扫荡抗日根据地，抢劫民财，杀害抗日军民。
张成德,伪天镇县知事（县长）,1937-1940,日军占领天镇后出任伪县长，推行日伪政权，强征粮税，组织维持会，协助日军建立保甲制度，镇压抗日活动。
赵永奎,伪天镇县警察局局长,1938-1945,任伪警察局长期间，抓捕抗日地下工作者，为日军提供情报，参与“清乡”行动，残害无辜群众。
刘子厚,伪大同省公署参事、天镇县维持会会长,1937-1943,天镇沦陷后率先组织维持会，迎接日军，后升任伪大同省参事，协助日军推行经济掠夺政策，强征民夫。
郭步云,伪天镇县保安团团长,1939-1945,组织地方伪保安团，配合日军“扫荡”天镇南山抗日游击队，杀害多名抗日群众，烧毁村庄。
马占山（注：非抗日将领马占山，同名汉奸）,伪天镇县新民会会长,1940-1945,任伪新民会会长，推行奴化教育，强迫民众参加“反共”集会，搜集抗日情报供日军使用。
陈国良,伪大同省天镇县税务局长,1938-1945,为日军征收各种苛捐杂税，强抢粮食，导致天镇百姓饥荒，并贪污勒索，民愤极大。
孙耀庭,伪天镇县警备队队长,1941-1945,率警备队多次袭击八路军游击队，杀害抗日干部，并参与日军“三光”政策，烧杀抢掠。
贾维周,伪天镇县司法科科长,1937-1944,为日伪政权审判抗日人士，滥施酷刑，判处多名爱国群众死刑或劳役，是日伪司法帮凶。
