name,title,activity_period,notable_deeds
刘佩臣,伪河间县保安联队队长,1938-1945,率部投敌，多次配合日军扫荡河间抗日根据地，捕杀抗日军民，制造多起惨案。
张子良,伪河间县知事,1939-1943,在任期间推行保甲制度，强征粮食，协助日军建立情报网，镇压抗日活动。
王凤岗,伪河间县警备大队长,1940-1945,率伪军多次袭击八路军游击队，杀害地方干部，参与“治安强化运动”。
李景林,伪沧州道尹公署顾问,1938-1945,为日军出谋划策，协助组织伪政权，参与对河间、沧县等地的经济掠夺。
赵锡田,伪沧州保安司令,1939-1945,统辖沧州地区伪军，多次配合日军“清剿”河间、献县等抗日根据地，杀害抗日人员。
高德林,伪河间县新民会会长,1940-1945,推行奴化教育，组织汉奸宣传，搜集抗日情报，协助日军抓捕进步人士。
孙殿英,伪冀察战区游击司令（后投敌）,1943-1945,原国民党将领，1943年投敌后，其部队在河间、沧州一带活动，配合日军进攻八路军。
庞炳勋,伪河北省保安司令（兼涉沧州地区）,1943-1945,投敌后任伪职，其势力范围涉及沧州、河间，协助日军维持占领区秩序。
齐燮元,伪华北政务委员会治安总署督办（管辖河北包括河间）,1938-1945,作为华北伪军最高头目之一，指挥伪治安军参与对河间等地的扫荡。
杜锡钧,伪河北省长（管辖河间地区）,1938-1940,在任期间推行日伪政策，强化对河间等县的殖民统治。
吴赞周,伪河北省长（后任）,1940-1943,继续执行日伪法令，支持对河间抗日力量的镇压。
荣臻,伪河北省长（后期）,1943-1945,在河间地区推行“新国民运动”，配合日军进行最后挣扎。
