name,title,activity_period,notable_deeds
陈群,伪江苏省政府主席、伪内政部部长,1938-1945,曾任伪维新政府内政部长，后任伪江苏省政府主席，在苏州、吴中地区推行日伪统治，镇压抗日活动。
李士群,伪江苏省政府主席、伪特工总部主任,1939-1943,汪伪特工总部“76号”实际负责人，后任伪江苏省政府主席，在苏州、吴中地区设立特务机构，残害抗日志士。
高冠吾,伪江苏省政府主席（代理）,1943-1944,曾任伪江苏省政府代理主席，在苏州地区协助日军推行“清乡”运动，搜捕抗日力量。
任援道,伪江苏省政府主席、伪第一方面军总司令,1944-1945,伪江苏省政府主席兼伪军将领，在苏州、吴中地区驻有伪军，配合日军扫荡抗日根据地。
潘达,伪吴县知事（县长）,1938-1940,任伪吴县知事期间，在苏州吴中地区推行日伪政权，征收苛捐杂税，协助日军维持治安。
张北生,伪吴县知事（县长）,1940-1942,继任伪吴县知事，在吴中地区实施保甲制度，配合日军“清乡”，迫害抗日群众。
沈同午,伪吴县知事（县长）,1942-1944,任伪吴县知事期间，在苏州地区强征劳工，为日军提供物资，镇压抗日活动。
陈则民,伪吴县知事（县长）,1944-1945,末任伪吴县知事，在吴中地区继续维持日伪统治，直至日本投降。
黄香谷,伪苏州警察局局长,1938-1941,任伪苏州警察局局长，在吴中地区搜捕抗日分子，协助日军进行特务活动。
吴菊生,伪苏州保安队队长,1939-1943,率伪保安队在吴中地区多次围剿抗日游击队，杀害无辜百姓。
朱朴,伪江苏省教育厅厅长,1940-1943,在苏州、吴中地区推行奴化教育，控制学校，宣传“大东亚共荣”。
唐惠民,伪江苏省警务处处长,1941-1944,负责伪江苏省警务，在苏州地区建立情报网，破坏抗日地下组织。
