name,title,activity_period,notable_deeds
李树森,伪湘阴县维持会会长,1939-1940,日军侵占湘阴后出面组织伪维持会，为日军征派粮秣、拉夫，协助维持占领区秩序。
左钦彝,伪湘阴县县长,1940-1944,在日军扶植下出任伪湘阴县县长，推行伪政，配合日军清乡、征粮和宣传‘大东亚共荣’。
王翦波,伪岳阳维持会会长、伪岳阳县长,1938-1945,岳阳沦陷后投敌，历任伪维持会会长、伪县长，为日军筹粮筹款、征发民夫，并参与组织伪保安队。
周勉,伪岳阳县警察局局长,1939-1945,充任伪警察头目，协助日军搜捕抗日人员，镇压民众，维护日伪在岳阳城的统治。
陈振球,伪临湘县维持会会长,1938-1941,临湘沦陷后组织伪维持会，为日军提供情报、粮草，并诱迫地方士绅附逆。
李少白,伪华容县维持会会长,1943-1945,日军侵占华容后出任伪维持会会长，协助日军征粮、拉夫，并参与伪化教育宣传。
张绍良,伪湖南省政府委员、伪长沙市长,1944-1945,长沙沦陷后投敌，出任伪长沙市长，配合日军维持占领区秩序，推行伪政。
唐生明,伪湖南省保安司令部副司令（后证明为军统潜伏）,1944-1945,受军统派遣打入汪伪政权，任伪湖南省保安司令部副司令等职，表面附逆，实为潜伏情报人员；此处仅列其伪职身份。
黄雁九,伪湘潭县维持会会长,1944-1945,湘潭沦陷后组织伪维持会，为日军征粮派款，协助维持占领区。
叶德辉,伪湖南省维持会筹备委员（未就任即病死）,1944,日军侵占长沙后拟拉拢其组织伪维持会，叶氏于1944年病死，未实际就任。
