name,title,activity_period,notable_deeds
王乾元,伪忻县县长,1938-1945,投靠日军，任伪忻县县长，协助日军推行“治安强化运动”，强征民夫、粮食，镇压抗日群众。
张绍曾,伪忻县保安队队长,1939-1945,率伪保安队配合日军扫荡抗日根据地，抓捕抗日军民，烧杀抢掠。
赵廷璧,伪忻县警察局局长,1940-1945,效忠日军，组织伪警察搜捕抗日地下人员，破坏抗日组织。
李凤鸣,伪忻县维持会会长,1938-1942,为日军筹粮派款，强迫百姓“欢迎皇军”，提供情报，协助日军建立伪政权。
郭子明,伪忻县新民会会长,1939-1945,推行奴化教育，宣传“中日亲善”，诱骗青年参加伪军，破坏抗日宣传。
刘子厚,伪忻县警备队副队长,1941-1945,参与多次对忻口、奇村等地的扫荡，杀害抗日干部和群众，抢夺物资。
杨茂林,伪忻县税务局局长,1939-1945,为日军征收苛捐杂税，盘剥百姓，将大量钱财物资供给日军。
周文焕,伪忻县教育科长,1940-1945,强制学校使用日伪教材，推行奴化教育，迫害爱国教师。
陈国栋,伪忻县合作社理事长,1942-1945,垄断粮食、棉花等物资，低价强购农民产品，供应日军军需。
高步云,伪忻县自卫团团长,1940-1945,组织自卫团协助日军守备据点，抓捕抗日积极分子，参与“清乡”行动。
