name,title,activity_period,notable_deeds
刘佩忱,伪沧州道尹、伪河北省政府委员,1937-1945,投靠日军，任伪沧州道尹，协助日军推行治安强化运动，镇压抗日力量，征收苛捐杂税，迫害百姓。
张荫梧,伪华北政务委员会绥靖总署督办（后投敌）,1938-1945,原国民党将领，后投敌任伪职，在冀中地区组织伪军配合日军扫荡，破坏抗日根据地。
高德林,伪冀东防共自治政府保安队头目、伪治安军师长,1935-1945,在沧州及周边地区为日军效力，率伪军多次围剿抗日游击队，残害抗日军民。
李际春,伪冀东防共自治政府委员、伪沧州地区维持会会长,1937-1945,组织维持会为日军征粮派夫，协助日军建立伪政权，镇压抗日活动。
王铁相,伪沧县知事,1938-1945,任伪沧县知事期间，推行保甲制度，强征壮丁，为日军提供情报，捕杀抗日志士。
张子良,伪盐山县知事,1939-1945,在盐山地区积极效忠日军，组织伪警察队，参与“清乡”行动，掠夺民间财物。
赵殿元,伪河间县知事,1940-1945,在河间一带为日军服务，强征粮食，破坏抗日组织，协助日军建立据点。
孙仲文,伪献县知事,1941-1945,任伪献县知事，配合日军“扫荡”，残害抗日家属，推行奴化教育。
刘芳圃,伪任丘县知事,1942-1945,在任丘地区为日军征粮征税，组织伪自卫团，参与围剿八路军游击队。
白俊卿,伪泊镇维持会会长,1937-1945,在泊镇（今泊头）为日军服务，提供情报，协助日军控制运河交通线。
王振山,伪沧州保安队队长,1938-1945,率伪保安队多次袭击抗日武装，抓捕抗日群众，烧毁村庄。
李凤鸣,伪东光县知事,1940-1945,在东光县推行伪政权，强征民夫修筑公路和炮楼，协助日军封锁抗日根据地。
张海天,伪南皮县知事,1941-1945,在南皮县为日军效劳，组织伪警察搜捕抗日分子，勒索百姓。
刘德胜,伪吴桥县知事,1942-1945,在吴桥县配合日军“治安肃正”，杀害抗日干部，破坏地下党组织。
杨振声,伪青县知事,1939-1945,在青县为日军征粮派款，组织汉奸武装，参与对抗日根据地的进攻。
王殿臣,伪肃宁县知事,1940-1945,在肃宁县推行伪化统治，协助日军建立情报网，抓捕抗日群众。
赵子厚,伪交河县知事,1941-1945,在交河县（今泊头部分）为日军服务，强征壮丁，参与“铁壁合围”扫荡。
李景林,伪沧州警备队大队长,1938-1945,率警备队配合日军作战，在沧州各县烧杀抢掠，杀害抗日军民。
张凤阁,伪海兴县知事,1943-1945,在海兴县为日军效命，组织伪军封锁沿海，破坏抗日交通线。
刘文翰,伪孟村回族自治县（时属盐山）维持会头目,1938-1945,在孟村地区为日军征粮，挑拨民族关系，协助日军镇压回民抗日武装。
