name,title,activity_period,notable_deeds
李聘三,伪曲周县知事,1938-1940,投靠日军后出任曲周县伪知事，协助日军建立维持会，强征民夫修筑炮楼，并配合日军扫荡抗日根据地，杀害抗日军民多人。
赵文彬,伪曲周县保安联队队长,1940-1943,组织伪保安队，多次袭击八路军游击队，抓捕抗日干部，并参与日军“治安强化运动”，在曲周东部地区烧杀抢掠。
王振海,伪曲周县警察所所长,1941-1945,效忠日军，负责曲周县城及周边治安，严查抗日分子，多次带队搜捕地下党员，并参与对抗日家属的迫害。
张老八（张鸣岐）,伪曲周县新民会会长,1942-1945,担任新民会曲周县分会会长，推行奴化教育，宣传“中日亲善”，强迫民众参加反共集会，并收集抗日情报提供给日军。
郭清林,伪邯郸道曲周县警备队副队长,1943-1945,协助日军驻曲周部队，指挥警备队下乡“清剿”，曾制造多起屠杀平民事件，并参与抢掠粮食支援日军。
刘子厚（刘凤鸣）,伪曲周县财政科科长,1939-1944,为日军征收各种苛捐杂税，强征粮款，导致百姓负担沉重，并贪污部分款项，间接支持日军战争机器。
陈殿元,伪曲周县特务队队长,1940-1945,专门刺探八路军情报，带领特务队破坏地下交通站，逮捕并严刑拷打抗日群众，多次导致抗日组织被破坏。
宋占魁,伪曲周县第二区区长,1941-1944,在曲周县第二区（今河南疃一带）为日军效力，强抓壮丁补充伪军，并强迫村民报告八路军行踪，致使多名游击队员牺牲。
贾香亭,伪曲周县维持会副会长,1938-1940,日军占领曲周初期，积极组织维持会，为日军提供粮食和民夫，并参与建立伪政权，协助日军稳定占领区。
白瑞生,伪邯郸道保安队曲周中队中队长,1942-1945,率伪军中队驻守曲周县城，多次参与对冀南军区部队的作战，并杀害被俘的抗日战士，罪行累累。
