name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,原东北军军官，后投靠日军，组建伪蒙古军，在通辽及内蒙古东部地区协助日军镇压抗日力量，参与“治安肃正”行动，掠夺资源，迫害民众。
德穆楚克栋鲁普（德王）,伪蒙古联盟自治政府主席、伪蒙疆联合自治政府主席,1936-1945,蒙古王公，与日军合作，在内蒙古地区建立伪政权，其势力范围涉及通辽一带，推行奴化教育，配合日军经济掠夺和军事统治。
吴鹤龄,伪蒙古军政府总参谋长、伪蒙古军中将,1936-1945,参与伪蒙古军组建，在通辽及哲里木盟地区协助日军清剿抗日武装，强征民夫，为日军提供情报和后勤支持。
乌古廷,伪蒙古军第1师师长、伪蒙古军第9师师长,1937-1945,在通辽、开鲁等地率伪军配合日军“扫荡”，屠杀抗日军民，抢夺牲畜粮食，破坏抗日根据地。
包悦卿,伪兴安西省省长、伪满洲国兴安总署参事,1932-1945,在通辽所属的兴安西省（今通辽部分地区）任伪职，推行伪满洲国殖民政策，强征土地，组织伪警察镇压反抗。
丁春阳,伪通辽县县长,1932-1945,任伪通辽县县长期间，为日军征收粮饷，抓捕抗日志士，协助日军建立保甲制度，实施“连坐”统治。
张鸿逵,伪通辽县警务科科长,1933-1945,指挥伪警察在通辽城区及周边搜捕地下抗日人员，刑讯逼供，多次参与日军“讨伐”行动。
王永清,伪通辽地区保安队队长,1934-1945,率保安队配合日军在通辽经开区（原通辽县辖区）一带清乡，烧毁村庄，杀害无辜百姓，掠夺财物。
刘振玉,伪兴安南省警备军团长,1935-1945,在通辽、科尔沁左翼后旗等地驻防，参与日军“治安肃正”，围剿抗日游击队，残害蒙汉民众。
额勒春,伪兴安西省警务厅长,1932-1945,在通辽地区推行伪满警察制度，组织特务网络，破坏抗日组织，协助日军强征劳工。
