name,title,activity_period,notable_deeds
陈耀平,伪珠海县维持会会长,1938-1945,抗日战争期间在珠海地区组织伪维持会，协助日军维持地方治安、征粮征税，并参与搜捕抗日人士。
李朗鸡,伪广东绥靖军珠海地区头目,1939-1945,在珠海及香洲一带收编土匪、组织伪军，配合日军对抗日游击队进行扫荡，并控制当地走私与鸦片贸易。
黄公杰,伪中山县（含珠海地区）警察局长,1940-1945,在中山、珠海交界地区建立伪警察网络，镇压抗日群众，为日军提供情报并参与清乡行动。
陈庆云,伪香洲维持会保甲长,1938-1943,在香洲地区推行保甲制度，协助日军登记人口、征收物资，并举报抗日分子。
吴发仔,伪珠海县保安队队长,1941-1945,率领伪保安队在珠海沿海地区巡逻，拦截抗日物资，配合日军登陆作战并迫害渔民。
林荫生,伪广东教育厅珠海地区督学,1940-1945,在珠海及香洲推行奴化教育，强制学校使用日伪教材，宣传“大东亚共荣圈”。
郑文道,伪珠海县商会会长,1939-1945,控制珠海地区粮食与日用品配给，为日军筹集军需物资，并协助经济封锁抗日根据地。
何老九,伪香洲渔业维持会会长,1938-1944,在香洲渔港组织伪渔业协会，强制渔民为日军捕捞，并征收渔船税，迫害拒绝合作者。
陈镜波,伪中山县珠海区区长,1940-1945,管辖珠海、香洲一带伪政权，推行日军政策，征发劳工修建军事工事，镇压抗日活动。
梁少芝,伪广东绥靖军香洲驻军头目,1941-1945,在香洲驻防，配合日军扫荡五桂山抗日游击队，并参与掠夺当地资源。
