name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八事变后投敌，曾任伪满热河省省长，后任伪满军政部大臣，协助日军镇压抗日力量。虽主要活动于热河，但原籍黑龙江绥化地区，曾参与对北满抗联的围剿。
于琛澂,伪满第四军管区司令、伪满治安部大臣,1932-1945,原吉林自卫军将领，1932年投敌，任伪满第四军管区司令，驻防黑龙江地区，多次率伪军进攻绥化、肇东一带的抗联部队，后升任伪满治安部大臣。
赵欣伯,伪满立法院院长,1932-1945,原奉系政客，九一八后积极投靠日本，参与策划伪满建国，虽主要任职于新京，但曾多次到黑龙江绥化地区推行殖民政策，协助日军“治安肃正”。
韩云阶,伪满黑龙江省省长,1932-1935,原黑龙江省实业厅长，1932年投敌，任伪满黑龙江省省长，管辖包括绥化、肇东在内的广大地区，积极推行日伪法令，强征劳工，镇压抗日活动。
孙其昌,伪满黑龙江省省长、伪满民生部大臣,1935-1940,原黑龙江省财政厅长，投敌后历任伪满黑龙江省省长，在绥化、肇东地区推行“保甲制度”和“集团部落”，配合日军对抗联进行经济封锁。
王静修,伪满滨江省省长,1934-1937,原哈尔滨特区长官，投敌后任伪满滨江省省长，管辖区域包括肇东（时属滨江省），曾组织伪警察和自卫团在肇东一带搜捕抗日分子。
吕荣寰,伪满滨江省省长、伪满外交部大臣,1937-1942,原哈尔滨市市长，投敌后任伪满滨江省省长，肇东在其辖区内，曾多次到肇东视察“治安工作”，督促地方伪政权强化对民众的控制。
阎传绂,伪满黑龙江省省长,1940-1942,原东北军文职官员，投敌后任伪满黑龙江省省长，管辖绥化地区，积极推行“粮谷出荷”政策，导致绥化农民粮食被大量掠夺。
王殿玉,伪满绥化县县长,1932-1938,原绥化地方士绅，日军占领绥化后出任伪县长，协助日军建立伪政权，组织“自卫团”对抗联进行清剿，强征民夫修筑公路和碉堡。
李春润,伪满肇东县县长,1933-1940,原肇东县商会会长，投敌后任伪县长，积极为日军筹集军粮，镇压当地抗日武装，曾参与抓捕多名抗联地下交通员。
张景惠,伪满国务总理大臣,1935-1945,原东北军将领，九一八后投敌，虽为伪满最高汉奸之一，但早年曾活动于黑龙江地区，其伪政权政策直接影响到绥化、肇东，支持日军对北满的“讨伐”。
臧式毅,伪满参议府议长,1932-1945,原奉天省长，投敌后任伪满参议府议长，虽主要任职于新京，但曾参与策划对黑龙江地区抗联的“围剿”方案，涉及绥化、肇东一带。
熙洽,伪满宫内府大臣,1932-1945,原吉林省政府委员，九一八后投敌，曾率伪军参与对黑龙江地区的军事行动，其部队在绥化、肇东一带烧杀抢掠，对抗联进行残酷镇压。
金壁东,伪满新京特别市市长,1932-1945,原吉林铁路局局长，投敌后任伪满高官，曾负责伪满“治安肃正”工作，多次到黑龙江绥化地区督导“清乡”行动。
丁超,伪满吉林军区司令,1933-1945,原东北军旅长，投敌后任伪满吉林军区司令，曾率伪军进入黑龙江绥化地区围剿抗联第三路军，制造多起惨案。
邢士廉,伪满滨江省警务厅长,1934-1940,原哈尔滨警察厅长，投敌后任伪满滨江省警务厅长，直接指挥肇东、呼兰等地伪警察对抗联进行搜捕，曾下令处决多名抗日嫌疑犯。
王瑞华,伪满绥化地区保安队长,1935-1945,原绥化土匪头目，被日军收编后任伪保安队长，带领伪军多次袭击抗联小分队，杀害抗日群众，在绥化、海伦一带民愤极大。
刘德权,伪满肇东县警察署署长,1936-1945,原肇东地方恶霸，投靠日军后任伪警察署长，积极抓捕抗联情报人员，曾参与“三肇惨案”中对抗日群众的屠杀。
赵连升,伪满绥化县协和会会长,1937-1945,原绥化富商，投敌后任伪协和会会长，协助日军进行奴化宣传，组织“勤劳奉仕队”为日军服劳役，强征青年充当伪军。
张作舟,伪满肇东县协和会会长,1938-1945,原肇东地主，投敌后任伪协和会会长，配合日军推行“粮谷出荷”，强迫农民交出粮食，导致当地多次发生饥荒。
