name,title,activity_period,notable_deeds
唐生明,汪伪政府军事委员会委员、伪清乡委员会副秘书长,1940-1945,湖南东安人，原国民党将领，后受蒋介石、戴笠派遣打入汪伪政权，任汪伪军事委员会委员、伪清乡委员会副秘书长等职，在沦陷区活动，与永州东安有籍贯关联。
黄子卿,伪永州维持会会长,1944-1945,日军侵占永州期间，出面组织伪维持会，协助日军征粮、派夫、维持地方秩序。
赵铁夫,伪零陵县维持会会长,1944-1945,零陵沦陷后，组织伪维持会，为日军筹粮、拉夫，协助日军统治地方。
周佛海,汪伪政府财政部长、伪行政院副院长,1940-1945,湖南沅陵人，汪伪政权核心人物之一，虽主要活动于南京、上海，但作为湖南籍汉奸代表人物，其伪政权体系对湖南沦陷区有影响。
李士群,汪伪特工总部主任、伪江苏省主席,1939-1943,湖南长沙人，汪伪特务头子，虽主要活动于上海、江苏，但作为湖南籍汉奸，其特务网络对湖南沦陷区有渗透。
陈公博,汪伪政府立法院长、伪行政院长,1940-1945,湖南籍（祖籍湖南），汪伪政权主要头目之一，其伪政权统治体系覆盖包括湖南在内的沦陷区。
刘伯龙,伪衡阳维持会会长,1944-1945,衡阳沦陷后，组织伪维持会，协助日军管理地方，征调民夫、粮食。
王劲哉,伪湘南保安司令,1944-1945,日军侵占湘南后，投靠日军，组织伪军，配合日军扫荡抗日武装。
张治中,伪长沙维持会副会长,1944-1945,长沙沦陷期间，参与伪维持会，为日军筹款筹粮，协助维持殖民统治。
罗君强,汪伪政府司法行政部长、伪安徽省长,1940-1945,湖南湘乡人，汪伪政权要员，虽主要活动于南京、安徽，但作为湖南籍汉奸，其伪政权活动对湖南沦陷区有间接影响。
