name,title,activity_period,notable_deeds
张宗援,伪山东自治联军副总司令、伪军头目,1937-1945,原名仓谷次太郎，日本浪人出身，长期在山东胶东地区活动，组织伪军配合日军进攻招远、烟台等地，参与扫荡抗日根据地。
赵保原,伪暂编第十二师师长、国民党投降派兼伪军头目,1938-1945,原国民党军将领，后投靠日军，盘踞胶东莱阳、招远一带，配合日军进攻抗日根据地，残害抗日军民。
张步云,伪山东国民自卫军第二师师长,1938-1945,在胶东地区组织伪军，活动于烟台、招远周边，配合日军扫荡，镇压抗日力量。
李德元,伪招远县维持会会长,1939-1945,日军侵占招远后出面组织维持会，为日军征粮、征夫，协助建立伪政权，压迫当地民众。
王振东,伪招远县警察所所长,1940-1945,在招远地区充当伪警察头目，配合日军搜捕抗日人员，勒索百姓，维持日伪统治秩序。
刘桂堂,伪军头目、土匪武装首领,1937-1943,绰号刘黑七，长期在山东胶东一带流窜，后投靠日军，配合日军进攻招远、烟台等地的抗日根据地。
张化南,伪烟台市商会会长,1938-1945,在烟台沦陷期间出面组织伪商会，为日军筹款筹粮，协助日伪经济掠夺。
陈云涛,伪烟台市维持会副会长,1938-1940,烟台沦陷后参与组织维持会，协助日军维持地方秩序，征发民夫物资。
孙振东,伪胶东道尹公署道尹,1938-1945,日伪在胶东设立的道级伪政权头目，管辖烟台、招远等地，推行日伪政策，镇压抗日活动。
张星五,伪招远县知事,1940-1945,出任伪招远县知事，为日军征收粮食矿产，协助日军掠夺招远金矿资源。
李香亭,伪招远县教育科科长,1940-1945,在招远推行奴化教育，篡改教材，向学生灌输亲日思想，协助日伪文化侵略。
王德斋,伪烟台市警察局局长,1939-1945,在烟台地区充当伪警察头目，配合日军搜捕抗日志士，镇压民众反抗。
