name,title,activity_period,notable_deeds
苏体仁,伪山西省省长,1938-1943,曾任阎锡山部高级将领，后投敌任伪山西省长，推行日伪统治，镇压抗日力量。
王骧,伪临汾县知事,1938-1940,在临汾沦陷后出任伪县知事，协助日军征粮、抓夫，破坏抗日组织。
张联魁,伪临汾保安队队长,1939-1945,组织伪保安队，配合日军扫荡尧都区周边村庄，杀害抗日军民。
李润之,伪尧都区维持会会长,1938-1942,在尧都区建立维持会，为日军提供情报，强征民夫修筑碉堡。
赵承绶,伪晋南道尹,1940-1945,原晋军将领，投日后任伪晋南道尹，管辖临汾等地，推行奴化教育。
陈永寿,伪临汾警察局局长,1939-1945,指挥伪警察搜捕抗日地下党员，参与制造多起屠杀事件。
刘汉三,伪尧都区自卫团团长,1941-1945,组织自卫团协助日军清乡，抢劫百姓财物，杀害抗日家属。
贾景德,伪山西省财政厅厅长（兼临汾办事处）,1942-1945,负责为日军搜刮临汾地区粮食和物资，强征苛捐杂税。
杨澄源,伪临汾绥靖公署顾问,1943-1945,原晋军旅长，投敌后为日军出谋划策，参与策划对尧都区的扫荡。
王英,伪临汾县新民会会长,1938-1943,宣传“中日亲善”，组织汉奸团体，破坏抗日群众运动。
