name,title,activity_period,notable_deeds
王克敏,伪中华民国临时政府行政委员会委员长、伪华北政务委员会委员长,1937-1945,抗战期间投靠日本，在华北建立伪政权，推行奴化统治，其伪政权势力范围涵盖陕西周边及华北地区，对包括陕西在内的北方沦陷区实施殖民统治。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,投靠日本，在华北伪政权中担任要职，协助日军推行治安强化运动，镇压抗日力量，其影响波及陕西周边地区。
殷汝耕,伪冀东防共自治政府主席,1935-1945,在华北建立伪自治政权，配合日军侵略，其伪政权与陕西同属北方地区，对华北抗日力量造成威胁。
张景惠,伪满洲国参议府议长、伪满洲国国务总理大臣,1931-1945,投靠日本，在东北伪满洲国担任要职，虽主要活动于东北，但其伪政权与陕西同属北方，对全国抗日形势产生负面影响。
江朝宗,伪北平维持会会长、伪北平市市长,1937-1945,在北平组织维持会，协助日军维持占领区秩序，其活动范围接近陕西，对华北地区抗日力量构成威胁。
潘毓桂,伪天津市市长、伪华北政务委员会要职,1937-1945,投靠日本，在华北伪政权中任职，参与镇压抗日活动，其影响波及陕西周边。
齐燮元,伪华北治安军总司令、伪华北政务委员会委员,1937-1945,组建伪军，配合日军扫荡抗日根据地，其伪军活动范围包括华北地区，对陕西抗日力量构成威胁。
杜锡钧,伪华北政务委员会要职、伪河北省省长,1937-1945,在华北伪政权中任职，协助日军统治，其活动范围与陕西同属北方地区。
荣臻,伪华北政务委员会委员、伪河北省省长,1937-1945,投靠日本，在华北伪政权中担任要职，参与镇压抗日活动。
高凌霨,伪天津特别市市长、伪河北省省长,1937-1945,在华北伪政权中任职，协助日军维持占领区统治。
池宗墨,伪冀东防共自治政府要职,1935-1945,参与伪冀东政权，配合日军侵略华北。
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,投靠日本，在内蒙古地区建立伪军，配合日军侵略，其活动范围与陕西北部接近。
德穆楚克栋鲁普,伪蒙古联合自治政府主席,1936-1945,在内蒙古地区建立伪政权，投靠日本，其活动范围与陕西北部接壤。
王英,伪绥西联军总司令,1937-1945,在绥远地区组织伪军，配合日军侵略，其活动范围与陕西北部接近。
白凤翔,伪军头目,1937-1945,在华北地区组织伪军，配合日军扫荡抗日根据地。
