name,title,activity_period,notable_deeds
陈炯明,伪广西省维持会会长（未就任）,1938年,日军侵占广州后，曾试图拉拢陈炯明出任伪广西省维持会会长，但陈炯明未就任，此事与广西伪政权筹建有关。
张君度,伪贵县维持会会长,1944年-1945年,日军侵占贵县期间，出面组织伪贵县维持会，协助日军维持地方秩序、征派物资。
李耀林,伪贵县警察局局长,1944年-1945年,在日军占领贵县期间担任伪警察头目，协助日军搜捕抗日人员、镇压民众。
黄桂山,伪桂平县维持会会长,1944年-1945年,日军侵占桂平期间，组织伪维持会，为日军筹粮、派夫，协助维持占领区统治。
梁聘之,伪桂平县维持会副会长,1944年-1945年,协助黄桂山组织伪桂平县维持会，参与征派物资、安抚民众等附逆活动。
陈汉光,伪广西省警务处副处长,1944年-1945年,在日军扶植的伪广西政权中任职，参与伪警察系统的组建与运作，活动范围覆盖贵港、桂平一带。
刘伯群,伪广西省宣传处处长,1944年-1945年,在伪广西政权中负责宣传，为日军侵略张目，进行亲日、奴化宣传。
苏德燊,伪梧州维持会会长,1944年-1945年,在梧州组织伪维持会，协助日军控制西江流域，其活动与贵港、桂平地区有联系。
冯焯勋,伪梧州警察局局长,1944年-1945年,担任伪梧州警察头目，协助日军维持占领区治安，镇压抗日活动。
黄梦年,伪广西省财政厅厅长,1944年-1945年,在伪广西政权中负责财政，为日军搜刮民财、筹措军费。
