name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，1931年投敌，后任伪满热河省省长，参与镇压抗日武装，在黑龙江地区协助日军清剿抗联部队。
于琛澂,伪满第四军管区司令官、伪满滨江省省长,1932-1945,原吉林自卫军将领，1932年率部投敌，后任伪满军高官，在牡丹江、哈尔滨等地多次围剿东北抗日联军，制造多起惨案。
赵欣伯,伪满立法院院长、伪满哈尔滨特别市市长,1932-1945,原奉系政客，九一八后投日，曾任伪哈尔滨市长，协助日军建立殖民统治，镇压反满抗日活动。
韩云阶,伪满黑龙江省省长、伪满经济部大臣,1932-1945,原黑龙江省实业厅长，1932年投敌，任伪黑龙江省长期间，强征粮食物资，配合日军经济掠夺，迫害抗日军民。
孙其昌,伪满黑龙江省省长、伪满民生部大臣,1933-1945,原黑龙江省财政厅长，投日后历任伪职，在黑龙江推行保甲制度，协助日军搜捕抗联地下组织。
王静修,伪满牡丹江省省长,1937-1943,原东北军旅长，投日后任伪牡丹江省省长，在牡丹江地区推行“集团部落”政策，制造无人区，对抗联进行经济封锁。
李铭书,伪满牡丹江省次长（实际掌权者）,1937-1945,日本关东军特务出身，以“次长”身份控制牡丹江省政务，指挥伪警宪特围剿抗联，残害当地百姓。
郭恩波,伪满牡丹江市市长,1938-1945,原地方士绅，投日后任伪牡丹江市市长，协助日军建立市镇统治，强征劳工修建军事设施。
张景惠,伪满国务总理大臣（兼管黑龙江地区）,1935-1945,原奉系将领，九一八后投敌，任伪满最高行政长官，全面配合日军对黑龙江、牡丹江等地的殖民统治和军事镇压。
臧式毅,伪满参议府议长（曾参与黑龙江事务）,1932-1945,原辽宁省政府主席，投日后任伪满高官，参与制定针对东北抗联的“治安肃正”计划，间接影响牡丹江地区。
熙洽,伪满宫内府大臣、伪满吉林地区军事顾问,1932-1945,原吉林副司令长官，投日后协助日军整合伪军，其部队曾参与对牡丹江镜泊湖一带抗联的围剿。
金壁东,伪满牡丹江省警务厅厅长,1937-1945,伪满警察头目，在牡丹江地区组建特务网络，抓捕抗联交通员，刑讯逼供，杀害多名地下党员。
张焕相,伪满滨江省高等法院院长（管辖牡丹江司法）,1932-1945,原东北军法务人员，投日后任伪满法官，以“反满抗日”罪名判处大量爱国志士死刑，包括牡丹江地区被捕人员。
于镜涛,伪满哈尔滨警察厅厅长（曾参与牡丹江地区行动）,1932-1945,原哈尔滨警察头目，投日后多次率特务赴牡丹江、宁安等地破坏抗联地下联络站。
王殿玉,伪满牡丹江地区保安队队长,1938-1945,地方汉奸武装头目，配合日军“讨伐”抗联，在牡丹江周边村庄烧杀抢掠，强迫村民“归屯并户”。
刘德权,伪满宁安县（今属牡丹江）县长,1936-1945,在宁安地区推行日伪“粮谷出荷”政策，强征农民粮食，并协助日军搜捕抗联第五军留守人员。
赵连璧,伪满穆棱县（今属牡丹江）县长,1937-1945,在穆棱地区组织“自卫团”，配合日军袭击抗联密营，破坏抗日根据地。
吴常安,伪满东宁县（今属牡丹江）警务科长,1939-1945,在东宁边境地区协助日军封锁抗联国际交通线，抓捕越境抗联战士及苏联情报人员。
高德林,伪满林口县（今属牡丹江）参事官,1940-1945,在林口地区推行“连坐保甲”，强迫百姓报告抗联行踪，导致多处抗联秘密仓库被毁。
徐宝珍,伪满牡丹江宪兵队翻译官,1938-1945,为日本宪兵队充当翻译，参与审讯和酷刑，直接迫害被捕的抗联战士和爱国群众。
