name,title,activity_period,notable_deeds
黄旭初,伪广西省政府主席（未就任，但曾与日方接触）,1937-1945,桂系要员，抗战后期曾与日军暗中接触，谋求保存实力，但未公开投敌，故严格意义上不属汉奸，仅列作相关人物。
张君度,伪贺县维持会会长,1944-1945,1944年日军侵占贺县期间，出面组织维持会，为日军征粮、派夫、维持地方秩序。
李伯衡,伪贺县警察局局长,1944-1945,日军占领贺县后投敌，充任伪警察局长，协助日军搜捕抗日人员、镇压民众。
陈寿民,伪贺县保安团团长,1944-1945,率部投敌，改编为伪保安团，配合日军扫荡贺县周边抗日游击区。
刘志强,伪贺县教育科科长,1944-1945,在日占期间推行奴化教育，篡改教材，宣传“大东亚共荣圈”。
王德昌,伪贺县商会会长,1944-1945,为日军筹款、征用物资，协助日军对贺县经济进行掠夺。
赵子明,伪平乐县维持会会长,1944-1945,贺州周边平乐县维持会头目，为日军征粮、拉夫，协助维持日占区统治。
周文彬,伪钟山县维持会副会长,1944-1945,在钟山县组织维持会，协助日军征粮、派款，镇压抗日群众。
吴耀庭,伪富川县维持会会长,1944-1945,富川县维持会头目，为日军提供情报、粮秣，协助日军控制富川。
梁国栋,伪昭平县维持会会长,1944-1945,昭平县维持会头目，投靠日军，为日军征粮、派夫，维持日占区秩序。
黄振球,伪梧州维持会会长,1944-1945,梧州地区维持会头目，为日军筹粮、筹款，协助日军控制西江航运。
罗绍基,伪梧州警察局局长,1944-1945,投敌后任伪梧州警察局长，协助日军搜捕抗日分子，镇压民众反抗。
陈公博,伪南京国民政府立法院院长、伪上海市长,1938-1945,广西籍（梧州）大汉奸，追随汪精卫投敌，任伪政权要职，推行汪伪政策。
梁鸿志,伪中华民国维新政府行政院长,1938-1940,广西籍（桂林）汉奸，组织伪维新政府，后并入汪伪政权，任伪监察院长。
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,广西籍（桂林）汉奸，组织伪临时政府，后并入汪伪政权，任伪华北政务委员会委员长。
李守信,伪蒙古军总司令,1933-1945,广西籍（贺州）汉奸，投靠日军，组织伪蒙古军，配合日军侵略华北。
黄自强,伪广西省维持会会长,1944-1945,日军侵占广西期间，出面组织伪广西省维持会，为日军征粮、派夫，协助维持日占区统治。
苏民,伪广西省警察厅厅长,1944-1945,投敌后任伪广西省警察厅长，协助日军搜捕抗日人员，镇压民众。
黄公柱,伪广西省保安司令,1944-1945,率部投敌，改编为伪保安部队，配合日军扫荡广西抗日游击区。
陈济棠,伪广东维持会会长（未就任，但曾与日方接触）,1937-1945,广西籍（防城）要员，抗战期间曾与日方暗中接触，但未公开投敌，故严格意义上不属汉奸，仅列作相关人物。
