name,title,activity_period,notable_deeds
王绍武,伪泗水县维持会会长、伪泗水县知事,1938-1945,日军侵占泗水后出面组织维持会，后任伪县知事，协助日军征粮、派夫、清乡，镇压抗日群众。
李香亭,伪泗水县警备队队长,1939-1945,率伪警备队配合日军扫荡泗水南部山区，抓捕抗日人员，催缴捐税。
张宪荣,伪泗水县保安团团长,1940-1945,在泗水、曲阜交界地区活动，配合日军封锁抗日根据地，参与制造无人区。
刘本功,伪济宁道道尹、伪鲁西保安司令,1938-1945,济宁地区伪政权头目之一，统辖伪军配合日军扫荡鲁西、鲁南，在济宁、泗水一带征丁征粮。
朱经古,伪济宁县知事,1938-1945,任伪济宁县知事期间推行保甲连坐，协助日军掠夺物资，镇压济宁城区抗日活动。
潘子明,伪济宁道尹公署警务科长,1939-1945,掌管济宁道伪警察系统，在济宁、泗水等地搜捕抗日人员，实施经济封锁。
王效曾,伪兖州道尹,1938-1945,伪兖州道辖济宁、泗水等县，其推行伪化教育、征发劳工，配合日军军事行动。
唐仰杜,伪山东省省长,1938-1945,山东省伪政权最高头目，在山东包括济宁、泗水地区推行保甲、治安强化运动，为日军征粮征丁。
马良,伪山东省省长、伪华北政务委员会委员,1938-1945,山东伪政权头目之一，协助日军统治山东，其政令覆盖济宁、泗水等县。
杨毓珣,伪山东省保安司令,1938-1945,统率山东伪保安队配合日军扫荡，济宁、泗水地区伪军受其节制。
陈静之,伪泗水县教育科长,1939-1945,推行奴化教育，强制学校使用伪教材，宣传“大东亚共荣”，毒害泗水青少年。
孔庆霭,伪曲阜县知事,1938-1945,邻近泗水的曲阜伪政权头目，配合日军在曲阜、泗水交界地区清乡，保护日军交通线。
王振东,伪邹县知事,1938-1945,邹县与泗水相邻，其任内协助日军征粮、派夫，镇压邹泗边区抗日武装。
李延寿,伪滕县知事,1938-1945,滕县伪政权头目，在滕县、泗水边界地区配合日军扫荡，残害抗日群众。
张里元,伪鲁南道尹,1938-1945,伪鲁南道辖泗水等县，其推行治安强化运动，配合日军对鲁南抗日根据地封锁扫荡。
