name,title,activity_period,notable_deeds
张敬尧,伪华北政务委员会顾问、伪河南省政府主席（未就任）,1933-1938,北洋旧军阀，抗战初期投靠日本，被任命为伪河南省政府主席，尚未赴任即在北平被军统刺杀。其活动与河南伪政权筹建有关。
萧瑞臣,伪河南省政府省长,1938-1939,日军侵占河南后出任伪河南省长，主持伪省政，推行日伪统治，为河南地区主要附逆人物之一。
陈静斋,伪河南省政府省长,1939-1942,继萧瑞臣后任伪河南省长，配合日军维持占领区秩序，推行保甲、征粮、奴化教育等。
田文炳,伪河南省政府省长,1942-1943,伪河南省长，任内协助日军镇压抗日力量，维持伪政权运作。
邵文凯,伪河南省政府省长,1943-1944,伪河南省长，继续为日军提供行政支持，参与征发劳工与物资。
鲍文樾,伪河南省政府省长,1944-1945,伪河南省长，抗战末期仍附逆，直至日本投降。
赵子立,伪洛阳县维持会会长,1944-1945,1944年日军攻占洛阳后，出面组织伪洛阳县维持会，协助日军维持地方秩序、征粮征夫。
郭某（郭老八）,伪洛阳县警察局局长,1944-1945,洛阳沦陷后任伪警察局长，配合日军搜捕抗日人员，管理伪警队伍。
李振亚,伪洛阳县保安团团长,1944-1945,洛阳沦陷后组建伪保安团，协助日军清乡、扫荡，控制洛阳周边地区。
王克敏,伪华北政务委员会委员长,1937-1945,华北伪政权最高头目之一，其伪政权管辖包括河南北部，对河南沦陷区伪政权有统辖关系。
王揖唐,伪华北政务委员会委员长、伪内务总署督办,1937-1945,华北伪政权要员，参与统治包括河南在内的华北沦陷区，推行奴化教育与经济掠夺。
齐燮元,伪华北治安军总司令,1937-1945,组建伪华北治安军，其伪军部队活动于华北包括河南北部，配合日军扫荡抗日根据地。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府委员,1943-1945,原国民党将领，1943年投敌，任伪军要职，活动于河南北部、豫北地区，配合日军进攻抗日根据地。
孙殿英,伪和平救国军新编第五军军长、伪河南省政府委员,1943-1945,原国民党将领，1943年被俘后投敌，任伪军军长，活动于豫北、豫西一带，协助日军维持占领区。
李守信,伪蒙古军总司令、伪华北治安军要职,1933-1945,长期为日军效力，其伪军活动范围涉及华北，包括河南北部，参与日军对河南的军事行动。
张岚峰,伪和平救国军第一军军长、伪河南省政府委员,1938-1945,豫东地区主要伪军头目，控制商丘、开封一带，配合日军扫荡，势力范围接近洛阳以东河南地区。
郝鹏举,伪淮海省省长、伪军总司令,1943-1945,伪淮海省（辖苏北、皖北、豫东部分地区）省长，其伪政权与河南东部接壤，配合日军统治。
