name,title,activity_period,notable_deeds
陈铁,伪海丰县维持会会长、伪海丰县县长,1938-1945,抗日战争期间投靠日军，在海丰组织伪维持会，后任伪海丰县县长，协助日军征粮、拉夫、维持治安，镇压抗日群众。
林少梅,伪海丰县警察局局长,1940-1945,任伪海丰县警察局长期间，配合日军搜捕抗日人士，推行保甲连坐，勒索民众。
黄启东,伪汕尾维持会会长,1939-1945,在汕尾地区组织伪维持会，为日军筹集物资，协助日军控制汕尾港，迫害抗日渔民。
李伯洲,伪陆丰县县长,1940-1945,任伪陆丰县县长，隶属汕尾地区，配合日军扫荡抗日游击队，推行奴化教育。
张友仁,伪广东绥靖军海丰大队大队长,1941-1945,率领伪军配合日军进攻海丰抗日根据地，烧杀抢掠，残害百姓。
陈耀南,伪海丰县教育局局长,1940-1945,在伪海丰县推行日语教育，篡改历史教材，宣传“大东亚共荣圈”，奴化青少年。
王作尧,伪汕尾商会会长,1939-1945,控制汕尾商业，为日军采购军需物资，走私战略物资，牟取暴利，协助日军经济掠夺。
刘定邦,伪海丰县保安团团长,1942-1945,组织伪保安团，配合日军清乡，搜捕抗日人员，杀害无辜群众。
吴伟民,伪汕尾区区长,1941-1945,任伪汕尾区区长，执行日军命令，征调民夫修筑工事，镇压抗日活动。
郑国材,伪海丰县宣传科科长,1940-1945,主办伪《海丰日报》，散布亲日言论，诋毁抗日力量，为日军侵略辩护。
