name,title,activity_period,notable_deeds
熙洽,伪满洲国财政部总长、宫内府大臣,1931-1945,九一八事变后投靠日本，促成吉林地区迅速沦陷，积极推行伪满殖民统治，参与经济掠夺和奴化教育。
张景惠,伪满洲国国务总理大臣,1931-1945,原吉林军将领，后投敌任伪满总理，全面配合日本对东北的军事占领、经济统制和思想奴役，是吉林长春地区最高级别汉奸。
于芷山,伪满洲国军政部大臣、吉林省省长,1931-1945,原东北军将领，叛国投日后在吉林地区组织伪军，镇压抗日武装，协助日军清乡和掠夺资源。
金名世,伪吉林省省长、伪满民生部大臣,1932-1945,长期在吉林长春担任伪职，推行保甲制度，强征劳工，配合日本殖民政策。
阎传绂,伪吉林省省长、伪满司法部大臣,1932-1945,在长春任职期间，主持伪司法系统，迫害抗日志士，维护日本殖民法律秩序。
王静修,伪吉林省警务厅长,1932-1945,在长春地区组织伪警察，搜捕地下抗日人员，协助日军进行“治安肃正”。
赵欣伯,伪满洲国立法院院长（曾活动于长春）,1932-1945,参与伪满立法，为日本侵略合法化提供法律工具，在长春推行奴化法令。
袁金铠,伪满洲国参议府议长（曾活动于长春）,1932-1945,在长春参与伪满最高决策，支持日本对东北的全面控制，压制反满抗日舆论。
臧式毅,伪满洲国参议府议长（曾活动于长春）,1932-1945,在长春任职期间，积极献计协助日本统治，参与经济统制政策制定。
张海鹏,伪满热河省长（曾率部在吉林长春活动）,1931-1945,原吉林地方军阀，投日后在吉林长春一带协助日军围剿抗日义勇军，屠杀民众。
吉兴,伪满吉林警备军司令,1932-1945,在长春及周边指挥伪军多次“讨伐”抗日游击队，制造多起惨案。
邢士廉,伪满吉林省警务厅长（后任伪满治安部大臣）,1932-1945,在长春地区强化警察特务统治，破坏地下党组织，逮捕杀害爱国人士。
荣厚,伪满吉林省财政厅长,1932-1945,在长春协助日本掠夺吉林粮食、矿产，强征捐税，压榨百姓。
孙其昌,伪满吉林省实业厅长,1932-1945,在长春推行日本经济统制，垄断物资，为日军提供战争资源。
李铭书,伪满长春市长,1932-1945,在长春市推行奴化市政管理，强拆民房，建立日本殖民秩序。
韩云阶,伪满新京（长春）特别市市长,1932-1945,主持长春市政，配合日本关东军建设军事设施，镇压市民反日运动。
徐绍卿,伪满长春县县长,1932-1945,在长春县（今长春汽车经开区一带）强征土地，为日军修建军用道路和兵营。
王荆山,伪满长春地区商会会长,1931-1945,在长春汽车经开区一带为日军筹措物资，强迫商户“献金”，协助经济掠夺。
张燕卿,伪满外交部大臣（曾活动于长春）,1932-1945,在长春参与伪满外交，承认日本侵略成果，协助签订卖国条约。
丁鉴修,伪满交通部大臣（曾活动于长春）,1932-1945,在长春主持伪满交通建设，为日军军事运输提供便利，强征劳工修路。
