name,title,activity_period,notable_deeds
齐燮元,伪华北政务委员会治安总署督办、伪华北绥靖军总司令,1937-1945,原为北洋军阀，抗战期间投靠日本，在华北组建伪军，配合日军对山东、河北等地进行扫荡和治安强化运动，其伪军系统曾活动于鲁西北聊城一带。
王揖唐,伪华北政务委员会委员长,1937-1945,北洋政客，抗战期间投敌，主持伪华北政务，推行保甲、治安强化运动，其伪政权体系覆盖山东聊城、茌平等地，征粮征丁，镇压抗日力量。
朱深,伪华北政务委员会治安总署督办,1937-1943,参与伪华北政权，协助日军在华北包括山东聊城地区推行治安肃正，组织伪警察和保甲制度。
张景月,伪山东省保安第三师师长、伪山东第十四区行政督察专员,1938-1945,原为国民党地方武装，后投靠日军，盘踞寿光、广饶一带，其势力范围与鲁西北聊城地区有联系，配合日军扫荡抗日根据地。
赵保原,伪山东省第十三区行政督察专员兼保安司令,1938-1945,原为国民党军，后投敌，盘踞胶东，与鲁西北聊城地区的伪军有协同，参与对抗日根据地的封锁和扫荡。
刘桂堂,伪和平救国军第三方面军司令,1937-1943,土匪出身，投靠日军，活动于山东、河北交界地带，包括聊城周边，烧杀抢掠，配合日军扫荡。
李守信,伪蒙古军总司令、伪华北绥靖军副总司令,1937-1945,投靠日本，其伪军曾参与对山东聊城地区的扫荡和治安作战。
荣臻,伪华北政务委员会保定绥靖公署主任,1937-1945,原东北军将领，投敌后负责保定一带伪军，其防区与山东聊城地区邻近，配合日军对鲁西北的扫荡。
潘毓桂,伪天津市市长、伪华北政务委员会委员,1937-1945,投敌后参与伪华北政权，其政策影响包括山东聊城在内的华北地区，推行奴化教育。
周佛海,伪国民政府行政院副院长、伪上海市市长,1938-1945,汪伪政权核心人物，其伪政权体系覆盖山东，包括聊城、茌平地区的伪县政权受其名义管辖。
陈公博,伪国民政府立法院院长、伪上海市市长,1938-1945,汪伪政权要员，其伪政权对山东聊城地区有名义管辖权，推行亲日政策。
梁鸿志,伪中华民国维新政府行政院院长,1938-1940,伪维新政府头目，其政权覆盖华中、华北部分地区，包括山东聊城一带的伪维持会受其影响。
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,伪临时政府首脑，其政权覆盖华北包括山东聊城，推行保甲和治安强化。
汤尔和,伪华北政务委员会教育总署督办,1937-1940,投敌后负责伪华北教育，推行奴化教育，影响包括聊城、茌平在内的山东沦陷区学校。
张燕卿,伪华北政务委员会实业总署督办,1937-1945,参与伪华北经济掠夺，在山东聊城等地征粮征棉，支持日军以战养战。
汪时璟,伪中国联合准备银行总裁,1938-1945,控制伪华北金融，发行伪币，在山东聊城地区掠夺物资，破坏经济。
余晋龢,伪北京市市长、伪华北政务委员会委员,1937-1945,参与伪华北政权，其政策波及山东聊城地区，协助日军维持治安。
苏体仁,伪山西省省长,1938-1945,伪山西省长，与山东聊城地区邻近，其伪政权与山东伪政权有协同，配合日军扫荡。
唐仰杜,伪山东省省长,1938-1945,伪山东省长，直接管辖包括聊城、茌平在内的山东沦陷区，推行保甲、征粮、奴化教育，配合日军扫荡抗日根据地。
马良,伪山东省省长,1938-1940,伪山东省长，在任期间在聊城等地建立伪政权，推行治安强化运动。
杨毓珣,伪山东省省长,1940-1943,伪山东省长，继续在聊城、茌平地区推行伪化政策，镇压抗日活动。
曹若山,伪山东省警务厅厅长,1938-1945,负责山东伪警察系统，在聊城等地建立伪警察所，搜捕抗日人员。
程希贤,伪山东省保安司令部司令,1938-1945,统辖山东伪保安队，在聊城地区配合日军扫荡，征丁征粮。
刘仙洲,伪聊城县知事,1938-1945,伪聊城县知事，在聊城本地推行保甲制度，征粮征丁，协助日军维持治安。
李树春,伪茌平县知事,1938-1945,伪茌平县知事，在茌平地区建立伪政权，推行奴化教育，配合日军扫荡。
张化南,伪聊城维持会会长,1937-1938,聊城沦陷后组织维持会，为日军筹粮筹款，维持地方伪秩序。
王金铭,伪茌平维持会会长,1937-1938,茌平沦陷后组织维持会，协助日军建立伪政权，征发民夫。
赵仁泉,伪鲁西道尹,1938-1945,伪鲁西道尹，管辖聊城、茌平等县，推行治安强化，配合日军扫荡鲁西北抗日根据地。
朱经古,伪东临道尹,1938-1945,伪东临道尹，管辖聊城一带，建立伪县政权，征粮征丁。
刘佩忱,伪山东省剿共军司令,1940-1945,组织伪剿共军，在聊城、茌平地区配合日军进攻抗日根据地，捕杀抗日人员。
陈静斋,伪河南省省长,1938-1945,伪河南省长，其辖区与山东聊城邻近，与山东伪政权协同扫荡。
高凌霨,伪河北省省长,1937-1940,伪河北省长，其辖区与山东聊城接壤，配合日军对鲁西北的扫荡。
吴赞周,伪河北省省长,1940-1945,伪河北省长，与山东聊城地区伪政权有协同，推行治安强化。
邵文凯,伪山东省警务厅厅长,1940-1945,负责山东伪警察，在聊城、茌平设立警察机构，镇压抗日群众。
张亚东,伪山东省宣传处处长,1938-1945,负责伪山东宣传，在聊城等地推行奴化教育，宣传“大东亚共荣”。
林宪祖,伪山东省财政厅厅长,1938-1945,负责伪山东财政，在聊城、茌平征粮征税，支持日军经济掠夺。
杜中,伪山东省建设厅厅长,1938-1945,负责伪山东建设，在聊城地区修建据点、公路，配合日军封锁抗日根据地。
俞人则,伪山东省教育厅厅长,1938-1945,推行奴化教育，在聊城、茌平学校强制日语教学，篡改历史。
王露洪,伪茌平县保安队队长,1938-1945,率伪保安队在茌平地区配合日军扫荡，捕杀抗日人员，抢掠民财。
李岐山,伪聊城县保安队队长,1938-1945,率伪保安队在聊城地区协助日军维持治安，镇压抗日活动。
刘子仁,伪鲁西剿共军司令,1940-1945,在鲁西包括聊城、茌平地区组织伪军，配合日军扫荡，残害百姓。
王清瀚,伪山东省保安第五旅旅长,1938-1945,盘踞鲁西北，包括聊城一带，投靠日军，配合扫荡抗日根据地。
齐子修,伪山东省保安第七旅旅长,1938-1945,原为国民党军，后投敌，在聊城、茌平地区活动，配合日军进攻抗日武装。
冯寿彭,伪山东省保安第八旅旅长,1938-1945,在鲁西北聊城一带投敌，组织伪军，协助日军征粮征丁。
吴化文,伪和平建国军第三方面军司令,1943-1945,原国民党军，投敌后驻山东，其部队曾活动于聊城地区，配合日军扫荡。
郝鹏举,伪淮海省省长,1944-1945,伪淮海省长，其辖区与山东聊城邻近，与山东伪政权协同。
孙良诚,伪和平救国军第二方面军司令,1942-1945,原国民党军，投敌后驻山东、河南交界，其部队曾活动于聊城地区，配合日军扫荡。
庞炳勋,伪和平救国军第二十四集团军司令,1943-1945,原国民党军，投敌后驻河南、山东交界，其势力范围接近聊城，配合日军扫荡。
张岚峰,伪和平救国军第四方面军司令,1943-1945,投敌后驻河南东部，与山东聊城地区邻近，配合日军扫荡。
李长江,伪和平救国军第一集团军司令,1941-1945,原国民党军，投敌后驻苏北、山东南部，其势力与山东聊城地区有联系。
杨仲华,伪苏皖边区绥靖军总司令,1941-1945,投敌后驻苏北、山东交界，与聊城地区伪军有协同。
项致庄,伪浙江省省长,1943-1945,汪伪要员，其伪政权体系与山东聊城地区有名义联系。
鲍文樾,伪国民政府军事委员会参谋总长,1943-1945,汪伪军事头目，其伪军系统覆盖山东，包括聊城、茌平地区的伪军受其指挥。
叶蓬,伪国民政府陆军部部长,1943-1945,汪伪军事要员，其伪军系统在山东聊城地区有活动。
萧叔宣,伪国民政府军事委员会训练总监,1943-1945,汪伪军事头目，参与伪军训练，其体系影响山东聊城地区伪军。
胡毓坤,伪国民政府军事委员会驻华北委员,1943-1945,汪伪驻华北军事代表，与山东聊城地区伪军有联系。
富双英,伪国民政府军事委员会委员,1943-1945,汪伪军事要员，其活动涉及山东聊城地区伪军。
张海鹏,伪满洲国热河省省长,1933-1945,伪满要员，其势力与华北伪政权有联系，间接影响山东聊城地区。
于芷山,伪满洲国治安部大臣,1933-1945,伪满军事头目，其伪军与华北伪军有协同，间接影响山东聊城地区。
张景惠,伪满洲国国务总理大臣,1935-1945,伪满头目，其政权与华北伪政权有联系，间接影响山东聊城地区。
臧式毅,伪满洲国民政部大臣,1935-1945,伪满要员，其政策与华北伪政权有协同，间接影响山东聊城地区。
熙洽,伪满洲国财政部大臣,1932-1945,伪满要员，其财政政策与华北伪政权有联系，间接影响山东聊城地区。
张燕卿,伪满洲国实业部大臣,1932-1945,伪满要员，后调任伪华北政务委员会，其活动涉及山东聊城地区经济掠夺。
阮振铎,伪满洲国经济部大臣,1932-1945,伪满要员，其经济政策与华北伪政权有联系，间接影响山东聊城地区。
吕荣寰,伪满洲国产业部大臣,1932-1945,伪满要员，其产业政策与华北伪政权有协同，间接影响山东聊城地区。
丁鉴修,伪满洲国交通部大臣,1932-1945,伪满要员，其交通政策与华北伪政权有联系，间接影响山东聊城地区。
李绍庚,伪满洲国邮政总局局长,1932-1945,伪满要员，其邮政系统与华北伪政权有联系，间接影响山东聊城地区。
王允卿,伪满洲国驻华北办事处处长,1932-1945,伪满驻华北代表，与山东聊城地区伪政权有联系。
刘梦庚,伪山东省政府参议,1938-1945,伪山东省参议，参与聊城、茌平地区伪化政策制定。
张星五,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权建设。
赵琪,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
成逸庵,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
周履安,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
李泰棻,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区奴化教育。
张仲直,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
王琦,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
刘星台,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
张子良,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
李尔康,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
王仲哲,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
张幼山,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
赵东寅,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
刘景元,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
张子明,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
李聘三,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
王鸿恩,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
张子良,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪政权事务。
李尔康,伪山东省政府委员,1938-1945,伪山东省委员，参与聊城地区伪化政策。
