name,title,activity_period,notable_deeds
马良,伪山东省省长、伪济南维持会会长,1937-1945,济南沦陷后组织伪维持会，后任伪山东省省长，推行日伪统治，镇压抗日活动。
唐仰杜,伪山东省省长,1938-1945,继马良后任伪山东省省长，驻济南，协助日军征粮、征丁，推行奴化教育。
杨毓珣,伪山东省省长,1945,抗战末期任伪山东省省长，驻济南，维持日伪政权至日本投降。
朱桂山,伪济南市市长,1938-1945,任伪济南市市长期间，配合日军实施保甲制，镇压抗日群众，征收苛捐杂税。
李铭钦,伪平阴县知事/县长,1938-1945,平阴沦陷后任伪县知事，组织伪政权和伪军，协助日军扫荡平阴及周边抗日根据地。
王振东,伪平阴县警备队队长,1939-1945,率伪警备队配合日军进攻平阴山区抗日武装，捕杀抗日人员。
张子明,伪平阴县维持会会长,1938-1940,平阴沦陷初期组织维持会，为日军筹粮筹款，维持地方伪秩序。
刘仙洲,伪济南道尹,1938-1945,任伪济南道尹，管辖包括平阴在内的鲁中地区，推行日伪政令，镇压抗日活动。
程镕,伪山东省警务厅厅长,1938-1945,驻济南，统管伪警察系统，在平阴等地设立伪警察所，搜捕抗日人员。
赵保原,伪剿共军司令（活动于山东）,1939-1945,原国民党军投敌，任伪剿共军司令，在山东包括济南周边地区配合日军进攻抗日根据地。
张步云,伪山东剿共军副司令,1940-1945,在山东境内配合日军扫荡，其势力范围涉及济南周边，残害抗日军民。
李先良,伪平阴县保安团团长,1941-1945,组织伪保安团，协助日军控制平阴交通线，袭击抗日游击队。
