name,title,activity_period,notable_deeds
王凤岗,伪高碑店保安联队长、伪新城县警备队长,1937-1945,在高碑店及周边地区组织伪军，多次配合日军扫荡抗日根据地，残害抗日军民，制造多起惨案。
刘化南,伪河北省保安司令部参议、伪保定道尹公署顾问,1938-1945,原为国民党地方官员，投敌后协助日军在保定地区推行“治安强化运动”，参与清乡和特务活动。
张英武,伪高碑店维持会会长,1937-1940,日军占领高碑店后率先组织维持会，为日军征粮派款，提供情报，帮助日军建立伪政权。
赵子谦,伪新城县知事（县长）,1939-1943,在任期间积极推行日伪政策，强征民夫修筑炮楼和公路，镇压抗日群众，向日军提供抗日人员名单。
李景林,伪保定绥靖军第3集团军第6旅旅长,1940-1945,率伪军驻防保定及高碑店一带，多次参与对八路军冀中根据地的进攻，烧杀抢掠，民愤极大。
周文龙,伪高碑店警察署署长,1941-1945,指挥伪警察搜捕抗日地下工作者，破坏地下交通站，严刑拷打被捕人员，致死多人。
孙殿英,伪新编第5军军长（曾驻防保定周边）,1943-1945,原国民党将领，1943年投敌后所部在保定、高碑店一带活动，配合日军“扫荡”，并参与诱降国民党军队。
庞炳勋,伪第24集团军总司令（曾辖保定地区伪军）,1943-1945,投敌后任伪职，其部队在河北保定地区协助日军维持治安，参与对抗日武装的围剿。
高德林,伪冀中剿共军司令,1942-1945,率伪军在高碑店、定兴、新城等地反复“清剿”，杀害抗日干部和群众，掠夺财物。
崔培德,伪高碑店新民会会长,1938-1945,负责在占领区推行奴化教育，组织“新民会”宣传“中日亲善”，刺探抗日情报，协助日军抓壮丁。
