name,title,activity_period,notable_deeds
张宗援,伪山东自治联军副总司令、伪军头目,1937-1945,原名张宗昌之侄或日籍浪人化名，抗战初期在山东组织伪军，配合日军进攻鲁中地区，其部曾活动于淄博、沂源一带，参与扫荡抗日根据地。
唐仰杜,伪山东省省长,1938-1945,1938年任伪山东省公署省长，推行日伪统治，在山东各地包括淄博、沂源地区建立伪政权、维持会，征发劳工、掠夺资源。
马良,伪山东省省长、伪济南维持会会长,1937-1939,济南沦陷后组织维持会，后任伪山东省长，其伪政权体系覆盖淄博、沂源等地，协助日军维持占领秩序。
朱桂山,伪山东省警务厅长、伪济南市长,1938-1945,在山东伪政权中负责警务，参与镇压抗日活动，其警务系统延伸至淄博、沂源等县，搜捕抗日人员。
王铁民,伪淄博矿区维持会会长、伪博山县长,1938-1945,在淄博博山地区组织维持会，控制矿区，配合日军掠夺煤炭资源，镇压矿工抗日活动，活动范围邻近沂源。
李兴唐,伪博山县知事、伪淄博地区伪政权头目,1938-1945,任伪博山县知事，在博山及周边地区推行保甲制，征粮征夫，协助日军扫荡鲁中抗日根据地，涉及沂源边缘地区。
张耀南,伪沂水县知事、伪沂水维持会会长,1938-1945,沂水与沂源相邻，其伪政权活动覆盖沂源部分地区，组织维持会、保甲，配合日军对沂蒙山区的扫荡。
刘桂堂,伪军师长、土匪武装头目,1937-1943,原为土匪，抗战期间投靠日军任伪军师长，活动于鲁中、鲁南包括淄博、沂源一带，配合日军进攻抗日根据地，残害百姓。
王洪九,伪军旅长、国民党投降派,1938-1945,在鲁中地区组织武装，后投靠日军，活动于淄博、沂源周边，参与反共扫荡，镇压抗日军民。
陈三坎,伪军团长、土匪头目,1938-1945,在鲁中淄博、沂源一带活动，投靠日军后任伪军团长，配合日军扫荡，抢掠民财，杀害抗日人员。
李延寿,伪临朐县长、伪沂源地区伪政权参与者,1938-1945,临朐与沂源接壤，其伪政权活动影响沂源北部，组织维持会、保甲，协助日军征发劳工和粮食。
赵保原,伪军师长、国民党投降派,1938-1945,在胶东及鲁中地区活动，后投靠日军，其部曾活动于淄博、沂源周边，参与反共摩擦和扫荡。
张步云,伪军师长、土匪头目,1937-1945,在鲁中、鲁东南地区活动，投靠日军任伪军师长，其部曾窜扰淄博、沂源一带，配合日军扫荡抗日根据地。
孙永赞,伪淄川县知事、伪淄博维持会头目,1938-1945,任伪淄川县知事，在淄博淄川地区建立伪政权，推行保甲，协助日军掠夺煤炭，镇压抗日活动。
高松山,伪益都县知事、伪淄博周边伪政权头目,1938-1945,益都与淄博、沂源相邻，其伪政权活动覆盖淄博东部和沂源北部，组织维持会，配合日军扫荡。
