name,title,activity_period,notable_deeds
张仁蠡,伪武汉特别市市长、伪湖北省政府主席,1939-1945,张之洞之子，抗战期间投靠日军，历任伪武汉特别市市长、伪湖北省政府主席等职，在湖北推行日伪统治，为日军搜刮物资、镇压抗日活动。
何佩瑢,伪湖北省政府省长,1938-1942,北洋旧官僚，日军占领武汉后出面组织伪政权，任伪湖北省政府省长，协助日军维持占领区秩序、征发物资。
杨揆一,伪湖北省政府主席、伪国民政府参军长,1940-1945,原国民党将领，投敌后任伪湖北省政府主席等职，参与汪伪政权在湖北的统治，配合日军清乡与物资统制。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1939-1945,原国民党军官，投靠汪伪后任伪武汉绥靖公署主任、伪湖北省政府主席，统率伪军配合日军在湖北各地扫荡。
石星川,伪汉口特别市市长,1938-1945,旧官僚，日军占领武汉后任伪汉口特别市市长，协助日军管理城市、征发劳役与物资。
涂允檀,伪宜昌县维持会会长、伪宜昌县县长,1940-1945,宜昌沦陷后出面组织维持会，后任伪宜昌县县长，为日军征集粮食、民夫，维持占领区基层统治。
李铁生,伪宜昌县警察局局长,1940-1945,在宜昌沦陷区任伪警察局长，配合日军搜捕抗日人员、管制居民，维持伪治安。
王寿山,伪当阳县维持会会长,1940-1945,当阳沦陷后组织维持会，为日军筹粮筹款、征发民夫，协助日军控制当阳地区。
陈楚斌,伪当阳县保安团团长,1941-1945,率伪保安团配合日军在当阳及周边地区清乡、扫荡，镇压抗日武装。
刘筱约,伪宜昌县保安大队大队长,1940-1945,统率伪保安大队在宜昌地区协助日军维持治安，参与对抗日根据地的封锁与扫荡。
周德胜,伪宜昌县教育科科长,1940-1945,在宜昌沦陷区推行奴化教育，改编教材、宣传“大东亚共荣”，毒害青少年。
黄子安,伪当阳县合作社理事长,1941-1945,控制当阳沦陷区物资流通，为日军统制粮食、棉花等物资，盘剥民众。
