name,title,activity_period,notable_deeds
张岚峰,伪和平建国军第一军军长、伪第四方面军总司令、伪河南省省长,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫北一带组织伪军，配合日军进攻抗日根据地，后任伪河南省省长，是河南地区最具代表性的汉奸之一。
孙良诚,伪和平建国军第二方面军总司令、伪开封绥靖公署主任,1942-1945,原西北军将领，1942年率部投敌，所部驻防河南开封、郑州周边地区，配合日军维持伪政权统治，参与扫荡抗日武装。
庞炳勋,伪和平建国军第二十四集团军总司令、伪河南省政府委员,1943-1945,原国民党河北省政府主席、第24集团军总司令，1943年在河南林县被俘后投敌，所部被编为伪军，活动于豫北、豫东一带。
陈静斋,伪河南省省长,1938-1940,抗战初期出任伪河南省省长，在开封等地建立伪政权，为日军筹措物资、推行奴化教育，是河南伪政权早期核心人物。
田文炳,伪河南省省长,1940-1942,继陈静斋之后任伪河南省省长，驻开封，协助日军推行保甲制度、征发劳工，维持沦陷区统治秩序。
鲍文樾,伪河南省省长、伪军事委员会参谋总长,1942-1945,原东北军将领，投敌后曾任伪河南省省长，后调任伪南京政府军事要职，在河南期间配合日军进行治安强化运动。
邵文凯,伪河南省警务厅厅长,1938-1945,在开封等地掌管伪警察系统，镇压抗日活动，搜捕抗日人员，推行日军治安政策。
王锡良,伪郑州维持会会长,1938-1940,郑州沦陷后出面组织维持会，为日军筹粮筹款、招募劳工，协助日军管理城市秩序。
李聘三,伪郑县县知事,1938-1942,日军占领郑州后出任伪郑县县知事，推行保甲制度，配合日军征发民夫、物资，维持沦陷区基层统治。
赵子明,伪中牟县维持会会长,1938-1941,中牟沦陷后组织维持会，为日军提供情报、粮秣，协助日军控制中牟及周边地区。
刘绍唐,伪中牟县县知事,1941-1945,出任伪中牟县县知事，推行奴化教育，征发劳工，配合日军对中牟地区抗日武装进行清剿。
张子超,伪郑州警察局局长,1939-1945,掌管郑州伪警察系统，搜捕抗日分子，镇压民众反抗，协助日军维持治安。
王老五,伪郑州保甲长,1938-1945,郑州本地保甲长，协助日军清查户口、征发劳工、催缴粮款，为日军基层统治服务。
李振亚,伪河南教育厅厅长,1938-1945,在沦陷区推行奴化教育，篡改教材，宣传“中日亲善”，毒害河南青少年。
赵筱山,伪河南商会会长,1938-1945,在开封等地为日军筹款筹物，控制沦陷区商业，协助日军经济掠夺。
王揖唐,伪南京政府要员、伪河南省政府顾问,1940-1945,虽主要在南京活动，但曾参与伪河南省政事务，推动河南沦陷区与伪南京政府合作，协助日军统治。
胡毓坤,伪和平建国军将领、伪河南省保安司令,1940-1945,在河南地区统领伪保安部队，配合日军扫荡抗日根据地，维持沦陷区治安。
张海峰,伪郑州新民会会长,1938-1945,组织新民会，宣传亲日思想，协助日军进行文化侵略和民众控制。
