name,title,activity_period,notable_deeds
王揖唐,伪安徽省省长、伪国民政府委员,1937-1945,安徽合肥人，北洋政客，抗战期间投靠日本，任伪安徽省省长、伪国民政府委员等职，推行伪化统治，为日军搜刮物资、镇压抗日力量。
倪道烺,伪安徽省省长,1938-1945,安徽阜阳人，抗战期间投敌，曾任伪安徽省省长，协助日军在安徽推行伪政，组织伪军，镇压抗日活动。
高冠吾,伪安徽省省长、伪江苏省省长,1938-1945,抗战期间投靠汪伪政权，曾任伪安徽省省长，在安徽地区推行伪化政策，配合日军清乡、扫荡。
林柏生,伪安徽省省长、伪宣传部长,1940-1945,汪伪政权核心成员，曾任伪安徽省省长，在安徽推行奴化宣传与伪化统治，协助日军控制安徽沦陷区。
罗君强,伪安徽省省长,1944-1945,汪伪政权要员，曾任伪安徽省省长，在安徽沦陷区推行伪政，配合日军维持治安、搜刮资源。
张昌德,伪军师长,1943-1945,原国民党军将领，1943年率部投敌，任伪军师长，在皖北阜阳、太和一带配合日军作战，袭击抗日武装。
李长江,伪军第一集团军总司令,1941-1945,原国民党苏鲁皖边区游击副总指挥，1941年率部投敌，所部伪军在苏皖边区活动，曾波及皖北阜阳一带，配合日军扫荡。
郝鹏举,伪淮海省省长、伪军总司令,1943-1945,原国民党军将领，投敌后任伪淮海省省长，所部伪军在苏皖北部活动，与阜阳、太和地区邻近，配合日军进攻抗日根据地。
胡毓坤,伪军委会委员、伪河南省省长,1938-1945,东北军旧部，投敌后任伪职，活动于豫皖边区，与阜阳、太和地区有交集，协助日军维持伪化统治。
王清瀚,伪军师长,1940-1945,原国民党军将领，投敌后任伪军师长，在皖北阜阳、太和一带活动，配合日军清乡、扫荡抗日力量。
陈扶民,伪太和县维持会会长,1940-1945,太和县地方劣绅，抗战期间组织维持会，投靠日军，为日军征粮、派款、搜集情报，协助维持伪化秩序。
张耀先,伪阜阳县维持会会长,1939-1945,阜阳地方人物，抗战期间投敌，任伪阜阳县维持会会长，协助日军控制阜阳地区，镇压抗日群众。
马联甲,伪安徽省维持会会长,1937-1940,安徽旧军阀，抗战初期投敌，参与组织伪安徽省维持会，为日军在安徽建立伪政权效力。
余谊密,伪安徽省财政厅长,1938-1945,安徽地方官员，抗战期间投敌，任伪安徽省财政厅长，为日军搜刮安徽物资、筹措军费。
汪翰,伪安徽省警务处长,1939-1945,汪伪政权警务官员，在安徽沦陷区推行伪警察制度，镇压抗日活动，协助日军维持治安。
王仲廉,伪军旅长,1942-1945,原国民党军军官，投敌后任伪军旅长，在皖北阜阳、太和周边地区活动，配合日军扫荡抗日根据地。
刘子仁,伪军师长,1941-1945,原新四军叛徒，投敌后任伪军师长，在豫皖苏边区活动，涉及阜阳、太和一带，配合日军进攻抗日武装。
吴化文,伪军第三方面军总司令,1943-1945,原国民党军将领，投敌后任伪军第三方面军总司令，所部在山东、安徽北部活动，曾波及阜阳地区，配合日军扫荡。
