name,title,activity_period,notable_deeds
张仁蠡,伪武汉特别市市长、伪湖北省政府主席,1939-1945,张之洞之子，抗战期间投敌，历任伪武汉特别市市长、伪湖北省政府主席等职，在武汉及湖北地区推行日伪统治，协助日军掠夺物资、镇压抗日活动。
何佩瑢,伪湖北省政府省长、伪湖北省政府主席,1938-1942,北洋时期政客，抗战期间投敌，1938年后任伪湖北省政府省长、主席，在武汉及湖北地区为日军维持殖民统治，后因与日军矛盾被毒杀。
杨揆一,伪湖北省政府主席、伪武汉行营主任,1942-1945,抗战期间投敌，继何佩瑢后任伪湖北省政府主席，并兼任伪武汉行营主任，在湖北武汉地区协助日军统治，抗战胜利后被处决。
叶蓬,伪武汉绥靖公署主任、伪湖北省政府主席,1939-1945,原国民党将领，投敌后任伪武汉绥靖公署主任、伪湖北省政府主席等职，在武汉及湖北地区组织伪军，配合日军清乡扫荡，抗战胜利后被处决。
石星川,伪汉口特别市市长、伪武汉参议府议长,1938-1945,抗战期间投敌，曾任伪汉口特别市市长、伪武汉参议府议长，在汉口地区为日军维持治安、推行奴化教育。
张范如,伪汉口特别市警察局局长,1939-1945,在伪汉口特别市警察局局长任内，协助日军镇压抗日分子，管理伪警察队伍，维护日伪在汉口的殖民秩序。
刘国钧,伪武昌维持会会长,1938-1939,武汉沦陷后组织伪武昌维持会，任会长，协助日军维持武昌地区秩序，征发物资、拉夫，为日军侵略服务。
李炎汉,伪洪山维持会会长,1938-1940,武汉沦陷后在洪山地区组织伪维持会，任会长，协助日军控制洪山及周边地区，征粮征夫，压迫当地民众。
王知生,伪湖北省政府委员、伪汉口市市长,1940-1945,抗战期间投敌，任伪湖北省政府委员、伪汉口市市长等职，在武汉地区推行日伪政策，协助经济掠夺。
陈中孚,伪武汉特别市政府参事、伪湖北省政府委员,1939-1945,投敌后任伪武汉特别市政府参事、伪湖北省政府委员，参与日伪在武汉及湖北的行政统治。
雷寿荣,伪汉口特别市社会局局长,1939-1945,在伪汉口特别市社会局局长任内，控制社会团体，推行奴化宣传，协助日军管理汉口社会秩序。
涂允檀,伪汉口特别市教育局局长,1939-1945,任伪汉口特别市教育局局长，推行奴化教育，篡改教材，向学生灌输亲日思想。
周鸿俊,伪武昌市政处处长,1939-1945,任伪武昌市政处处长，协助日军管理武昌市政，征发民工，为日军军事工程服务。
黄大中,伪湖北省保安司令部司令,1940-1945,任伪湖北省保安司令部司令，统率伪保安队配合日军清乡，镇压抗日武装，残害百姓。
汪步青,伪和平救国军军长,1939-1945,在湖北武汉地区组织伪和平救国军，任军长，配合日军扫荡抗日根据地，后反正。
金龙章,伪武汉行营参谋长,1942-1945,任伪武汉行营参谋长，协助叶蓬等伪军头目指挥伪军，在武汉及周边地区进行反共清乡。
邹平凡,伪黄卫军军长,1940-1945,在武汉地区组织伪黄卫军，任军长，配合日军在湖北进行扫荡，后投靠国民党。
熊剑东,伪黄卫军副军长、伪税警总团团长,1940-1945,在武汉及湖北地区任伪黄卫军副军长等职，协助日军进行经济封锁和军事扫荡。
李宝琏,伪汉口特别市商会会长,1939-1945,任伪汉口特别市商会会长，协助日军统制物资，为日军筹款筹粮，压迫商户。
王文明,伪武昌县县长,1939-1945,任伪武昌县县长，在武昌及洪山周边地区推行保甲制度，征发劳役，协助日军维持统治。
