name,title,activity_period,notable_deeds
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,原东北军将领，1933年投靠日军，组建伪蒙古军，在绥远（今呼和浩特、托克托一带）配合日军进攻抗日武装，参与建立伪蒙疆政权，镇压当地抗日力量。
德穆楚克栋鲁普（德王）,伪蒙古联盟自治政府主席、伪蒙疆联合自治政府主席,1933-1945,蒙古王公，1936年在日军扶植下成立伪蒙古军政府，后任伪蒙疆政权首脑，在呼和浩特、托克托地区推行日伪统治，协助日军清乡、征粮、抓捕抗日人士。
王英,伪绥西自治联军总司令,1937-1945,原土匪出身，抗战期间投靠日军，在托克托、呼和浩特一带组织伪军，多次配合日军扫荡大青山抗日根据地，残害百姓，抢劫物资。
白凤翔,伪蒙古军第1师师长,1936-1945,原东北军军官，后投日，在绥远地区参与伪蒙古军作战，曾在托克托、呼和浩特周边协助日军进攻抗日游击队，并参与镇压民众反抗。
宝贵廷,伪蒙古军第2师师长,1937-1945,蒙古族军官，投日后在呼和浩特、托克托一带驻防，配合日军进行“治安肃正”，屠杀抗日军民，强征民夫修筑工事。
穆克登宝,伪蒙古军第3师师长,1937-1945,在绥远地区率伪军参与对抗日根据地的围剿，曾在托克托县境内烧杀抢掠，破坏地下抗日组织。
乌古廷,伪蒙古军第4师师长,1937-1945,投日后在呼和浩特周边活动，协助日军建立伪政权，参与抓捕和杀害抗日志士，强征粮食。
雄诺敦都布,伪蒙古军第5师师长,1937-1945,在托克托、和林格尔一带率伪军骚扰抗日武装，为日军提供情报，参与“清乡”行动。
韩凤楼,伪绥远省公署警务厅长,1937-1945,在呼和浩特任伪警务要职，组织伪警察协助日军搜捕抗日地下党员，镇压学生和民众反日运动。
贺秉温,伪托克托县县长,1938-1945,投靠日军任伪县长，在托克托县推行日伪法令，强征苛捐杂税，出卖抗日分子，协助日军建立维持会。
张钦,伪呼和浩特市（厚和豪特）市长,1939-1945,任伪厚和豪特市市长期间，为日军征集劳工、粮食，压制市民抗日情绪，配合日军特务机关监控居民。
李春秀,伪托克托县保安队队长,1939-1945,率伪保安队多次袭击托克托县境内的抗日游击队，杀害抗日家属，抢劫村庄，罪行累累。
赵连璧,伪绥远省公署参事,1938-1945,在呼和浩特参与伪政权行政事务，协助日军推行“保甲制度”，参与镇压大青山抗日游击根据地活动。
郭光汉,伪托克托县警察署署长,1940-1945,在托克托县任伪警察署长，抓捕抗日地下工作者，严刑逼供，并参与日军对农村的扫荡。
王永清,伪蒙古军第6师师长,1937-1945,在呼和浩特、托克托地区驻防，多次率部进攻八路军大青山支队，杀害抗日干部和群众。
