name,title,activity_period,notable_deeds
陈济桓,伪梧州维持会会长,1944-1945,日军侵占梧州期间，出面组织伪梧州维持会，协助日军维持占领秩序、征派物资与民夫。
李品仙,伪广西省政府委员（附逆传闻，存疑）,1944-1945,部分地方史料提及其在桂柳会战后期与日伪有接触，但主流记载仍以其为国民党桂系将领，附逆情节存疑，需谨慎使用。
黄旭初,伪广西省维持会相关人物（存疑）,1944-1945,广西沦陷期间部分县级维持会成立，黄旭初作为省主席是否直接附逆无确证，地方档案仅见零星传闻。
蒙山维持会会长（佚名）,伪蒙山县维持会会长,1944-1945,日军侵入蒙山期间，当地士绅出面组织维持会，为日军筹粮、派夫、维持地方秩序，具体姓名在地方志中多未详载。
梧州伪警察局长（佚名）,伪梧州警察局局长,1944-1945,日军占领梧州后组建伪警察机构，配合日军搜捕抗日人员、管制交通与户籍。
藤县维持会会长（佚名）,伪藤县维持会会长,1944-1945,藤县沦陷期间组织维持会，协助日军征粮、拉夫，维持占领区基层统治。
昭平维持会相关人物（佚名）,伪昭平县维持会成员,1944-1945,昭平一带沦陷时出现维持会组织，为日军提供情报与物资，具体人员姓名多散佚。
平南维持会会长（佚名）,伪平南县维持会会长,1944-1945,平南沦陷期间成立维持会，协助日军维持治安、征派粮食与民夫。
桂平维持会会长（佚名）,伪桂平县维持会会长,1944-1945,桂平沦陷后组织维持会，为日军筹办物资、登记户口、协助宣传“大东亚共荣”。
梧州伪商会附逆者（佚名）,伪梧州商会负责人,1944-1945,部分商会人士在日军占领下出面组织物资供应，协助日军统制经济，被地方抗日力量视为附逆。
