name,title,activity_period,notable_deeds
唐生明,汪伪政府军事委员会委员、伪清乡委员会驻苏州办事处主任,1940-1945,湖南东安人，奉蒋介石、戴笠之命打入汪伪政权，表面任伪职，实际从事策反与情报工作，抗战胜利后恢复国军身份。
周佛海,汪伪政府行政院副院长、伪财政部长、伪警政部长,1938-1945,湖南沅陵人，汪伪政权核心人物之一，参与筹建汪伪政权，后与重庆方面暗中联系，抗战胜利后被国民政府逮捕审判。
陈公博,汪伪政府立法院长、伪行政院长、伪国民政府代主席,1938-1945,湖南籍祖籍背景，汪伪政权主要头目之一，追随汪精卫投敌，抗战胜利后被处决。
叶蓬,汪伪政府湖北省政府主席、伪武汉行营主任、伪陆军部长,1939-1945,湖北黄陂人，长期在湘鄂赣地区活动，投靠汪伪后参与伪军组织与清乡，抗战胜利后被处决。
张辉瓒,伪衡阳县维持会会长（地方维持会头目）,1944-1945,衡阳沦陷期间出面组织地方维持会，为日军征派粮秣、民夫，协助维持占领秩序。
刘伯伦,伪衡阳县警察局局长,1944-1945,衡阳沦陷后投敌，充任伪警察头目，协助日军搜捕抗日人员、镇压民众。
王云五,伪衡阳商会会长、维持会成员,1944-1945,衡阳沦陷期间以商会名义为日军筹款筹粮，参与维持会活动。
李树森,伪衡南县维持会会长,1944-1945,衡南沦陷期间组织伪维持会，为日军征派物资、协助建立伪基层政权。
罗子云,伪衡南县保安团团长,1944-1945,衡南地区投敌武装头目，率部配合日军扫荡，袭击抗日游击队。
黄少谷,伪湖南自治会筹备委员,1944-1945,湖南沦陷区投敌分子，参与伪湖南省政权筹备与地方维持活动。
彭孟缉,伪湖南保安司令部高级顾问（后反正）,1944-1945,湖南籍，曾在沦陷区与日伪接触，后转向抗日，历史评价复杂。
曹伯闻,伪长沙维持会会长,1944-1945,长沙沦陷期间组织维持会，为日军服务，影响波及衡阳地区伪政权运作。
唐蟒,汪伪政府参军处参军长、伪湖南省政府委员,1940-1945,湖南浏阳人，投靠汪伪，参与伪政权军事与地方事务，战后被审判。
黄自强,伪湖南省政府警务处长,1944-1945,湖南沦陷区伪警务头目，协助日军维持治安、镇压抗日活动。
陈策,伪衡阳地区清乡队队长,1944-1945,在衡阳、衡南一带组织伪清乡队，配合日军搜捕抗日人员与游击队。
谢文炳,伪衡阳铁路维持会会长,1944-1945,控制衡阳铁路沿线伪维持组织，为日军运输物资、协助军事行动。
何键,伪湖南省政府参议（后附逆）,1944-1945,湖南地方士绅，沦陷后与日伪合作，参与伪政权咨询与地方维持。
周磐,伪衡阳保安大队大队长,1944-1945,衡阳沦陷后率地方武装投敌，编为伪保安大队，配合日军行动。
刘建绪,伪湖南绥靖公署顾问（后反正）,1944-1945,湖南籍军人，曾在沦陷区与日伪有联系，后参与抗日，历史评价存在争议。
张治中,伪湖南省政府主席（未就任，被日伪拉拢对象）,1944-1945,湖南籍要人，日伪曾试图拉拢其出任伪职，未成，但相关接触被记录。
