name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省政府豫东道尹,1938-1945,河南柘城人，抗战期间在豫东商丘、宁陵、柘城一带组织伪军，投靠日军，任伪和平救国军第一军军长、伪第四方面军总司令等职，配合日军进攻抗日根据地，控制商丘及周边地区，是豫东地区最具实力的汉奸武装头目之一。
王金铎,伪商丘县维持会会长、伪商丘县县长,1938-1945,商丘沦陷后出面组织维持会，后任伪商丘县县长，协助日军维持地方统治、征粮派款、镇压抗日活动，是商丘地区伪政权的重要人物。
李德明,伪宁陵县维持会会长、伪宁陵县县长,1938-1945,宁陵沦陷后投靠日军，组织伪维持会并出任伪宁陵县县长，为日军征集物资、拉夫派款，协助维持日伪在宁陵的统治。
刘子仁,伪豫东道尹公署道尹、伪商丘地区行政督察专员,1938-1945,在豫东商丘一带依附日军，历任伪豫东道尹公署道尹等职，负责协调商丘、宁陵等县伪政权事务，推行日伪政令，镇压抗日力量。
宋克宾,伪和平救国军师长、伪商丘地区伪军头目,1938-1945,在商丘、宁陵一带收编土匪武装，投靠日军，任伪和平救国军师长，配合日军扫荡豫东抗日根据地，残害抗日军民。
曹大中,伪和平救国军第一军副军长、伪第四方面军副总司令,1938-1945,张岚峰部重要副手，在商丘、宁陵、柘城一带协助张岚峰组织伪军，参与对豫东抗日根据地的进攻和扫荡。
陈扶民,伪商丘县警察局局长,1938-1945,商丘沦陷后投敌，任伪商丘县警察局局长，带领伪警察配合日军搜捕抗日人员、镇压民众反抗，维护日伪统治秩序。
赵子立,伪宁陵县保安团团长,1938-1945,在宁陵地区组织伪保安团，投靠日军，配合日伪军对宁陵及周边地区进行清乡、扫荡，迫害抗日群众。
杨茂林,伪商丘县教育科科长,1938-1945,在商丘伪政权中负责教育事务，推行奴化教育，篡改教材，向学生灌输亲日思想，为日伪统治培养顺民。
黄秀甫,伪商丘县商会会长,1938-1945,商丘沦陷后投靠日军，任伪商会会长，为日军筹款筹粮、控制物资流通，协助日伪对商丘经济进行掠夺。
