name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令、伪河南省省长,1938-1945,商丘柘城人，抗战期间在豫东商丘一带组织伪军，先后投靠日军、汪伪政权，任伪军要职，配合日军进攻抗日根据地，搜刮民财，残害抗日军民。
王敬久,伪商丘县维持会会长、伪商丘县县长,1938-1945,商丘沦陷后出面组织维持会，后任伪商丘县县长，为日军征粮派款、维持伪秩序，协助日军统治商丘地区。
李振亚,伪商丘县警察局局长,1939-1945,在商丘县城及周边地区充任伪警察头目，配合日军搜捕抗日人员，镇压民众反抗，推行保甲连坐。
刘子仁,伪豫东道尹公署道尹,1940-1945,汪伪政权在豫东设立道级伪政权，刘子仁任伪道尹，管辖商丘、开封以东地区，推行伪化教育、经济掠夺。
陈敬斋,伪商丘县教育科科长,1939-1945,在商丘推行奴化教育，改编教材，强制学校教授日语和亲日内容，毒害青少年。
赵子立,伪商丘县商务会会长,1938-1945,协助日军控制商丘物资流通，为日军采购军需，压榨商户，从中牟利。
孙殿英,伪新编第五军军长（后投日）,1943-1945,原国民党军将领，1943年在河南林县投敌，所部被编为伪军，活动于豫北、豫东一带，配合日军作战。
庞炳勋,伪暂编第二十四集团军总司令,1943-1945,原国民党河北省主席、第二十四集团军总司令，1943年在河南投日，任伪军总司令，活动于豫北、豫东地区。
张锡珩,伪河南省政府委员、伪豫东道尹,1940-1945,在汪伪河南省政府任职，参与管理豫东伪政权，推行日军政策，镇压抗日活动。
田文炳,伪商丘县保安团团长,1939-1945,组织伪保安团，配合日军扫荡商丘周边抗日武装，强征壮丁，残害百姓。
