name,title,activity_period,notable_deeds
殷汝耕,冀东防共自治政府政务长官,1935-1938,1935年11月在通州成立冀东防共自治政府，公开投日，管辖冀东22县，配合日军侵略，镇压抗日活动。
池宗墨,冀东防共自治政府秘书长、代理政务长官,1935-1938,殷汝耕的主要助手，参与冀东政权运作，后接替殷汝耕主持伪政府，协助日军征粮征税、推行奴化教育。
王厦材,冀东防共自治政府财政厅长,1935-1938,负责伪政权财政，为日军搜刮民财，发行伪币，强征捐税，支持日本侵华战争。
张仁蠡,冀东防共自治政府民政厅长,1935-1938,参与伪政权民政管理，推行保甲制度，协助日军控制民众，镇压抗日力量。
李垣,冀东防共自治政府建设厅长,1935-1938,负责伪政权建设事务，为日军修建军事设施、公路，强征劳工，服务日军侵略。
张庆余,冀东保安队第一总队队长（后反正）,1935-1937,原为冀东伪军头目，1937年7月通州事变中率部反正，杀死日军和汉奸，但此前曾为伪政权效力。
张砚田,冀东保安队第二总队队长（后反正）,1935-1937,与张庆余共同参与通州事变，但事变前长期担任伪军职务，参与镇压抗日活动。
沈维周,通县伪县长,1937-1945,在日军占领通县后出任伪县长，推行日伪政策，强征粮食和壮丁，协助日军维持治安。
刘梦庚,伪通县知事（日据时期）,1938-1945,长期担任通县伪政权负责人，配合日军“清乡”和“治安强化运动”，迫害抗日军民。
王永泉,伪冀东道尹（驻通州）,1938-1943,管辖通州等冀东地区，积极推行日伪“新民会”活动，组织汉奸武装，协助日军扫荡。
赵雷,伪冀东保安队指挥官,1938-1945,指挥伪军配合日军在通州地区“围剿”八路军和游击队，制造多起惨案。
李际春,伪冀东自治政府顾问,1935-1938,日本顾问的帮凶，参与策划冀东独立，为日军提供情报，协助镇压反日运动。
殷体新,伪冀东防共自治政府警务处长,1935-1938,负责伪政权警察系统，抓捕抗日志士，破坏地下组织，为日军特务机关服务。
韩则信,伪通州警察局长,1937-1945,指挥伪警察协助日军搜捕抗日分子，参与“治安强化”行动，欺压百姓。
马文波,伪冀东教育督办,1938-1945,在通州推行奴化教育，强制学校教授日语，篡改历史教材，灌输“中日亲善”思想。
高凌霨,伪华北政务委员会常委（曾驻通州活动）,1940-1945,作为华北伪政权高层，参与对通州地区的统治决策，支持日军经济掠夺和军事镇压。
王揖唐,伪华北政务委员会委员长（曾管辖通州）,1940-1943,华北伪政权最高头目之一，通州地区受其管辖，推行“新民运动”，为日军服务。
齐燮元,伪华北治安军总司令（活动范围含通州）,1940-1945,指挥伪治安军在通州地区多次“扫荡”，残杀抗日军民，是华北著名汉奸。
杜锡钧,伪冀东保安司令,1941-1945,驻通州指挥伪军，配合日军“铁壁合围”，破坏抗日根据地，犯下累累罪行。
刘祖笙,伪通州商会会长,1938-1945,为日军征购物资，强迫商户捐款，垄断粮食贸易，资助伪政权和日军。
张允恺,伪通州新民会会长,1939-1945,组织新民会宣传“中日亲善”，刺探抗日情报，协助日军进行思想控制。
王竹林,伪通州保安团长,1940-1945,率领伪保安团参与“清乡”，杀害抗日干部，强抓壮丁补充伪军。
李宝珍,伪通县警察署署长,1941-1945,执行日伪“连坐”制度，逮捕大量抗日嫌疑人员，严刑逼供，致多人死亡。
赵伯纯,伪冀东道公署参事,1942-1945,参与策划“治安强化运动”，为日军提供通州地区抗日武装情报。
孙仲献,伪通州税务局长,1939-1945,为日军强征各种苛捐杂税，搜刮民财，导致百姓生活困苦。
