name,title,activity_period,notable_deeds
张万庆,隆平县伪县长,1937-1945,投靠日军，任隆平县伪县长，协助日军推行保甲制度，强征民夫，搜刮粮饷，镇压抗日群众。
王振纲,隆平县伪保安联队队长,1938-1945,组织伪保安队，配合日军扫荡抗日根据地，多次袭击八路军游击队，杀害抗日干部和群众。
赵老昆,隆平县伪警察所所长,1939-1945,充当日军爪牙，抓捕抗日地下党员，严刑逼供，破坏抗日组织，勒索百姓。
李景春,尧山县（今属隆尧）伪维持会会长,1937-1940,日军占领尧山后率先组织维持会，为日军筹集粮款，提供情报，协助建立伪政权。
陈国栋,隆平县伪新民会会长,1940-1945,推行奴化教育，宣传“中日亲善”，诱骗青年参加伪军，破坏抗日宣传。
刘老黑,隆平县伪自卫团团长,1941-1945,带领伪自卫团为日军站岗放哨，封锁交通，参与“清乡”行动，抢劫抗日家属财产。
宋殿元,隆平县伪税务局局长,1938-1945,为日军征收各种苛捐杂税，强征粮食，中饱私囊，导致百姓负担沉重。
马文焕,尧山区伪区长,1939-1945,在尧山地区为日军征夫派款，报告抗日武装活动，协助日军烧毁村庄。
贾老梦,隆平县伪情报组组长,1940-1945,专门搜集八路军和抗日政府情报，多次导致抗日人员被捕牺牲。
郭振海,隆平县伪警备队中队长,1942-1945,率伪军参与多次扫荡，在隆尧一带杀害抗日战士，抢夺物资，民愤极大。
