name,title,activity_period,notable_deeds
王殿忠,伪满营口市市长,1932-1945,任伪满营口市长期间，推行日伪殖民政策，协助日军镇压抗日活动，强征劳工，控制港口经济为日军服务。
张海鹏,伪满热河省省长（曾驻营口活动）,1931-1933,原东北军将领，九一八后投敌，在营口及辽南地区协助日军清剿义勇军，后任伪满省长，参与“讨伐”抗日武装。
于芷山,伪满第一军管区司令（辖营口）,1932-1937,原奉军旅长，叛国投日，在营口、海城等地指挥伪军围剿抗日义勇军，残害抗日军民。
李寿山,伪满营口警察局局长,1933-1945,效忠日寇，在营口市区及周边大肆搜捕抗日地下人员，破坏抗日组织，参与“治安肃正”行动。
赵欣伯,伪满奉天省高等法院院长（涉及营口案件）,1932-1945,汉奸法律人物，曾参与审判营口地区抗日志士，为日伪司法镇压提供合法化工具。
袁庆濂,伪满营口商会会长,1931-1945,充当日本经济侵略代理人，强制商户为日军提供物资，协助日伪掠夺营口港资源，迫害爱国商人。
王永江（子）,伪满营口地方维持会成员,1931-1932,九一八后参与组织营口地方维持会，迎接日军占领，协助建立伪政权，为日军征粮派款。
刘德权,伪满营口县县长,1934-1940,在营口县推行日伪“保甲制度”，强征民夫修筑军事工事，配合日军“清乡”屠杀抗日群众。
张景惠,伪满国务总理大臣（曾巡视营口）,1935-1945,作为伪满最高汉奸之一，多次到营口等地督导“治安强化运动”，推动奴化教育，支持日军经济掠夺。
臧式毅,伪满奉天省省长（辖营口）,1931-1935,原辽宁省主席，投敌后任伪奉天省长，对营口地区抗日武装进行残酷镇压，签订卖国协定。
