name,title,activity_period,notable_deeds
王克敏,伪中华民国临时政府行政委员会委员长,1937-1940,华北伪政权首要人物，虽主要活动于北平，但其伪政权体系覆盖陕西部分沦陷区及邻近地区，对渭南、华州一带的伪化渗透有间接影响。
王揖唐,伪中华民国临时政府内政部部长、伪华北政务委员会委员长,1937-1945,华北伪政权核心人物，参与推行伪化教育、经济掠夺，其伪政权势力范围涉及陕西东部邻近区域。
殷汝耕,伪冀东防共自治政府主席,1935-1938,华北早期伪政权头目，其伪化活动对陕西、渭南一带的汉奸势力有示范和联络作用。
张仁蠡,伪武汉特别市市长、伪天津特别市市长,1938-1945,华北、华中伪政权要员，其伪政权体系与陕西渭南地区伪组织有行政关联。
李守信,伪蒙古军总司令、伪蒙古联合自治政府副主席,1933-1945,蒙疆伪军头目，其伪军活动范围与陕西北部邻近，对渭南、华州无直接活动但属陕西周边重要汉奸。
王英,伪绥西联军总司令,1937-1945,绥远伪军头目，活动于陕西邻近的绥西地区，与渭南、华州无直接关联但属陕西周边汉奸。
白凤翔,伪东亚同盟军总司令,1939-1942,原东北军将领，后投敌组织伪军，活动于华北、西北边缘，与陕西渭南地区有间接联系。
赵侗,伪华北治安军将领,1938-1940,华北伪军头目，其伪军活动范围涉及陕西东部邻近区域。
刘桂堂,伪军头目、伪和平救国军司令,1937-1943,流窜华北、西北的伪军匪首，曾活动于陕西东部边缘，对渭南、华州一带有骚扰和伪化影响。
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令,1938-1945,河南伪军主要头目，其伪军势力范围与陕西渭南地区邻近，有间接关联。
孙良诚,伪和平救国军第二方面军总司令,1942-1945,原西北军将领，投敌后任伪军要职，活动于华北、华中，与陕西渭南地区有间接联系。
庞炳勋,伪和平救国军第二十四集团军总司令,1943-1945,原国民党将领，投敌后任伪军头目，活动于华北，与陕西渭南地区有间接关联。
孙殿英,伪和平救国军新编第五军军长,1943-1945,原国民党将领，投敌后任伪军头目，活动于华北、华中，与陕西渭南地区有间接联系。
荣臻,伪华北政务委员会保定绥靖公署主任,1937-1945,华北伪政权军事要员，其伪军活动范围涉及陕西东部邻近区域。
齐燮元,伪华北治安军总司令,1937-1945,华北伪军主要头目，其伪治安军体系覆盖华北，与陕西渭南地区有间接关联。
杜锡钧,伪华北政务委员会治安总署督办,1938-1945,华北伪政权治安要员，参与伪化地方治安，其体系涉及陕西东部邻近区域。
朱深,伪华北政务委员会委员长,1943-1945,华北伪政权后期首脑，其伪化政策覆盖华北，与陕西渭南地区有间接关联。
苏体仁,伪山西省省长,1938-1945,山西伪政权头目，其伪政权与陕西渭南地区邻近，有间接联系。
冯司直,伪山西省省长,1943-1945,山西伪政权要员，其伪化活动与陕西渭南地区有间接关联。
王骧,伪河南省省长,1938-1945,河南伪政权头目，其伪政权与陕西渭南地区邻近，有间接联系。
陈静斋,伪河南省省长,1940-1945,河南伪政权要员，其伪化活动与陕西渭南地区有间接关联。
田文炳,伪河南省省长,1943-1945,河南伪政权后期头目，其伪化活动与陕西渭南地区有间接关联。
鲍文樾,伪河南省省长、伪军事委员会参谋总长,1940-1945,河南伪政权及伪军要员，其活动范围与陕西渭南地区邻近。
邵文凯,伪河南省警务厅厅长,1938-1945,河南伪警察头目，其伪警体系与陕西渭南地区有间接关联。
张敬尧,伪华北政务委员会要员,1937-1939,北洋旧军阀，投敌后任伪职，活动于华北，与陕西渭南地区有间接联系。
石友三,伪冀察战区副总司令、伪军头目,1938-1940,原西北军将领，投敌后任伪军头目，活动于华北，与陕西渭南地区有间接关联。
高树勋,伪军头目（后反正）,1939-1945,原国民党将领，曾与伪军有联系，活动于华北，与陕西渭南地区有间接关联。
吴化文,伪和平救国军第三方面军总司令,1943-1945,原国民党将领，投敌后任伪军头目，活动于华北，与陕西渭南地区有间接联系。
郝鹏举,伪淮海省省长,1943-1945,伪淮海省头目，其伪政权与陕西渭南地区无直接关联，但属华北伪政权体系。
项致庄,伪浙江省省长,1943-1945,伪政权要员，与陕西渭南地区无直接关联，属华中伪政权体系。
傅筱庵,伪上海特别市市长,1938-1940,伪政权要员，与陕西渭南地区无直接关联。
陈公博,伪南京国民政府立法院院长、伪行政院院长,1940-1945,汪伪政权核心人物，其伪政权体系与陕西渭南地区无直接关联。
周佛海,伪南京国民政府财政部长、伪行政院副院长,1940-1945,汪伪政权核心人物，其伪政权体系与陕西渭南地区无直接关联。
褚民谊,伪南京国民政府外交部长,1940-1945,汪伪政权要员，与陕西渭南地区无直接关联。
梅思平,伪南京国民政府工商部长、伪浙江省省长,1940-1945,汪伪政权要员，与陕西渭南地区无直接关联。
梁鸿志,伪中华民国维新政府行政院院长,1938-1940,华中伪政权头目，与陕西渭南地区无直接关联。
