name,title,activity_period,notable_deeds
刘佩忱,伪沧县知事,1937-1945,投靠日军，任伪沧县知事，协助日军推行“治安强化运动”，强征民夫，搜刮粮食，镇压抗日群众。
张荫梧,伪冀中剿共军司令（后投敌）,1938-1940,原国民党将领，后投敌任伪冀中剿共军司令，在沧州一带配合日军“扫荡”，杀害抗日军民。
李景林,伪沧州保安队队长,1939-1945,组织伪保安队，为日军提供情报，参与抓捕抗日地下工作者，残害百姓。
王振声,伪沧县维持会会长,1937-1939,日军占领沧县后出任维持会长，为日军筹粮派款，强迫商户“欢迎皇军”，破坏抗日组织。
赵德胜,伪沧州警察局局长,1940-1945,效忠日军，指挥伪警察搜捕抗日志士，严刑逼供，并参与“清乡”行动。
孙殿英,伪新五军军长（活动于沧州周边）,1943-1945,原国民党将领，1943年投敌，所部在沧州地区配合日军进攻八路军，抢掠百姓。
高德林,伪冀东保安队指挥官（沧州一带活动）,1941-1945,率伪军驻防沧州，多次参与日军“铁壁合围”，杀害抗日干部，烧毁村庄。
张庆余,伪沧州自卫团团长,1938-1943,组织自卫团协助日军维持治安，强征壮丁，并告密导致多名地下党员被捕牺牲。
李雨田,伪沧县商会会长（汉奸商人）,1937-1945,为日军收购粮食、棉花等战略物资，从中牟利，并资助伪政权，破坏抗日经济。
马文起,伪沧州宪兵队翻译,1942-1945,充当日军宪兵队翻译，参与审讯酷刑，指认抗日人员，罪行累累。
