name,title,activity_period,notable_deeds
张海鹏,伪满洲国黑龙江省省长、伪满军政部大臣,1932-1945,原东北军将领，1932年投敌，任伪黑龙江省省长，协助日军镇压抗日武装，推行殖民政策，参与“讨伐”抗联部队。
于琛澂,伪满洲国第四军管区司令、伪滨江省省长,1932-1945,原吉林自卫军将领，叛变后任伪军高官，在黑龙江、牡丹江地区多次率伪军“围剿”东北抗日联军，制造多起惨案。
赵欣伯,伪满洲国立法院院长、伪哈尔滨特别市市长,1932-1945,积极参与伪满建国，曾任哈尔滨市长，协助日本关东军控制北满，镇压反满抗日活动，推行奴化教育。
吕荣寰,伪满洲国滨江省省长、伪外交部大臣,1932-1945,原哈尔滨特别市市长，投日后任伪滨江省省长，管辖哈尔滨及牡丹江部分地区，配合日军清乡并屯，迫害抗联家属。
韩云阶,伪满洲国黑龙江省省长、伪经济部大臣,1932-1945,原黑龙江省实业厅长，投敌后任伪省长，为日军搜刮粮食、物资，支持“治安肃正”行动，对抗联根据地造成严重破坏。
孙其昌,伪满洲国黑龙江省省长、伪民生部大臣,1933-1945,原黑龙江省政府委员，投日后历任伪职，在牡丹江地区推行“集团部落”政策，强迫农民并村，切断抗联与群众联系。
王静修,伪满洲国牡丹江省省长,1937-1943,原东北军旅长，投日后任伪牡丹江省省长，管辖海林等地，组织伪警察和自卫团，配合日军“讨伐”抗联第五军等部队。
李铭书,伪满洲国牡丹江省次长（实际掌权者）,1937-1945,日本关东军指派，虽为次长但掌握实权，在牡丹江、海林地区推行“保甲连坐”制度，残酷镇压抗日群众。
郭英忱,伪牡丹江省警务厅厅长,1938-1945,负责牡丹江地区伪警察系统，多次组织特务侦捕抗联地下联络站，在海林、宁安等地杀害抗联战士及支持者。
王贯一,伪海林县县长,1932-1938,投日后任海林县伪县长，协助日军建立伪政权，强征劳工修筑铁路和军事设施，对抗联活动区域进行经济封锁。
张允中,伪海林县警务科科长,1935-1945,指挥伪警察多次突袭海林地区抗联密营，逮捕并刑讯逼供抗日军民，直接参与杀害抗联战士的行动。
刘德权,伪牡丹江地区协和会会长,1937-1945,在牡丹江、海林等地组织协和会，宣传“日满亲善”，搜集抗日情报，协助日军进行“思想战”，破坏抗联群众基础。
赵殿臣,伪满洲国陆军少将、牡丹江地区伪军司令,1933-1945,率伪军部队驻扎牡丹江，多次参与对海林、宁安一带抗联的“大讨伐”，烧毁村屯，屠杀抗日军民。
高玉林,伪牡丹江省地方保安局局长,1939-1945,负责地方武装和情报工作，在海林地区建立特务网，诱捕抗联人员，破坏抗联与地方百姓的联系。
