name,title,activity_period,notable_deeds
张岚峰,伪和平救国军第一军军长、伪第四方面军总司令,1938-1945,河南柘城人，抗战期间投靠日军，在豫东、豫中一带组织伪军，配合日军进攻抗日根据地，其势力范围一度覆盖平顶山、许昌、漯河等豫中地区，对汝州周边亦有军事影响。
孙殿英,伪新编第五军军长、伪豫北保安司令,1943-1945,1943年在河南林县被日军俘虏后投敌，所部被编为伪军，在豫北、豫西一带配合日军行动，其伪军活动区域与平顶山、汝州同属河南战区，对豫西抗日力量构成威胁。
庞炳勋,伪和平救国军第二十四集团军总司令、伪河南省政府主席,1943-1945,1943年在河南投敌，任伪河南省政府主席兼伪军总司令，在河南境内协助日军推行伪化统治，其伪政权名义上管辖包括平顶山、汝州在内的豫中、豫西地区。
陈静斋,伪河南省政府省长、伪河南省维持会会长,1938-1945,抗战期间在河南沦陷区出任伪职，先后任伪河南省维持会会长、伪省长，协助日军在河南各地建立伪政权，其伪省府机构对平顶山、汝州等地的伪县政权有统辖关系。
王幼侨,伪河南省政府委员、伪豫西道尹,1938-1945,在河南沦陷区任伪豫西道尹等职，负责豫西地区伪化行政，其辖区包括临汝（今汝州）、郏县、宝丰等平顶山地区，协助日军征粮、拉夫、维持治安。
赵筱三,伪临汝县维持会会长、伪临汝县县长,1944-1945,1944年日军侵占临汝（今汝州）后，出面组织维持会并任伪县长，协助日军建立伪政权、征发物资、镇压抗日活动，是汝州本地直接附逆的代表人物。
李汉卿,伪临汝县保安团团长,1944-1945,临汝沦陷后投靠日军，任伪保安团团长，率部配合日军扫荡汝州周边抗日武装，维护伪政权统治。
刘子久,伪宝丰县维持会会长,1944-1945,1944年日军侵占宝丰后，组织维持会并任会长，协助日军在宝丰、汝州交界地区推行伪化统治，征粮派款。
张伯英,伪郏县维持会会长、伪郏县县长,1944-1945,郏县沦陷后出任伪维持会会长、伪县长，配合日军在郏县、汝州一带建立伪政权，镇压抗日群众。
王明义,伪鲁山县维持会会长,1944-1945,鲁山沦陷后组织维持会，任会长，协助日军在鲁山、汝州交界地区征发物资、维持伪秩序。
杨子才,伪叶县维持会会长,1944-1945,叶县沦陷后任伪维持会会长，协助日军在叶县、平顶山一带推行伪化统治。
赵子明,伪襄城县维持会会长,1944-1945,襄城沦陷后出任伪维持会会长，配合日军在襄城、平顶山周边地区征粮拉夫，维持伪政权。
李振亚,伪许昌县维持会会长、伪许昌县县长,1944-1945,许昌沦陷后任伪维持会会长、伪县长，协助日军在许昌、平顶山地区建立伪政权，其伪县府与汝州伪政权有联系。
徐立吾,伪河南省教育厅厅长,1938-1945,在河南沦陷区任伪教育厅厅长，推行奴化教育，在包括平顶山、汝州在内的沦陷区学校强制使用伪教材，进行亲日宣传。
胡毓坤,伪河南省警务厅厅长,1938-1945,任伪河南省警务厅厅长，统辖沦陷区伪警察力量，在平顶山、汝州等地建立伪警察机构，配合日军镇压抗日活动。
张子超,伪临汝县警察局局长,1944-1945,临汝沦陷后任伪警察局局长，率伪警察配合日军搜捕抗日人员，维护汝州地区伪统治秩序。
王老五,伪临汝县保安队队长,1944-1945,临汝本地人，投靠日军后任伪保安队队长，带领伪军配合日军扫荡汝州周边村庄，抓捕抗日群众。
刘桂堂,伪和平救国军第三路军司令,1938-1943,著名土匪汉奸，抗战期间投靠日军，率伪军在河南、山东交界地区活动，其部曾流窜至豫中平顶山、汝州一带，配合日军骚扰抗日根据地。
李福和,伪皇协军第一军军长,1938-1939,原国民党军将领，1938年在河南投敌，组织伪皇协军，在豫北、豫西一带配合日军作战，其伪军活动范围涉及河南中部，对平顶山、汝州地区有间接影响。
吴化文,伪和平建国军第三方面军总司令,1943-1945,原国民党军将领，1943年在山东投敌，所部伪军活动于鲁豫皖边区，其势力一度延伸至河南东部，对河南沦陷区包括平顶山周边产生间接影响。
