name,title,activity_period,notable_deeds
陈璧君,汪伪政权中央监察委员会常务委员、汪伪广东省政府主席,1938-1945,汪精卫之妻，随汪投敌，参与汪伪政权核心决策，曾赴广东等地活动，广西籍贯背景与华南伪政权网络有关联。
梁朝玑,汪伪政权广西方面联络人、伪军头目,1940-1945,在广西南部及桂东南一带为日军搜集情报、策动地方势力投敌，配合日军对桂林、柳州等地的进攻。
黄旭初,桂系要员，后附逆传闻人物,1937-1945,广西省政府主席，抗战期间与日方有秘密接触传闻，但未公开投敌，历史评价存在争议，非典型汉奸。
张君劢,汪伪政权考试院院长,1940-1945,参与汪伪政权，在华南地区进行所谓和平运动宣传，与广西部分附逆知识分子有联系。
李讴一,汪伪政权广东省警务处长、伪军将领,1940-1945,在华南配合日军清乡，其势力范围曾延伸至桂东、桂南，与桂林地区伪维持会有联络。
王英,伪蒙疆联合自治政府要员，后活动于华南,1937-1945,早期在华北投敌，后受汪伪指派到广西、广东一带策反地方武装，与桂林伪政权有间接关联。
陈公博,汪伪政权立法院院长、行政院院长,1938-1945,汪伪政权核心人物，其伪政权体系覆盖广西，桂林、柳州等地伪组织受其领导。
周佛海,汪伪政权财政部长、警政部长,1938-1945,汪伪政权核心，掌控伪军警系统，广西沦陷区伪警察、伪维持会受其体系影响。
林柏生,汪伪政权宣传部长,1938-1945,负责汪伪宣传，在华南包括广西沦陷区推行奴化教育，桂林、灌阳等地学校曾被迫使用伪教材。
褚民谊,汪伪政权外交部长,1938-1945,参与汪伪对日外交，其伪政权体系涉及广西，桂林沦陷期间伪组织受其外交方针影响。
陈春圃,汪伪政权广东省长、伪军要员,1940-1945,在广东、广西边界地区组织伪军，配合日军扫荡，与桂林地区伪维持会有联系。
李辅群,伪广东番禺、顺德等地维持会长,1938-1945,在珠三角地区组织伪维持会，其模式被推广至广西部分沦陷区，桂林附近亦有类似组织。
郭卫民,伪桂林维持会会长,1944-1945,1944年日军侵占桂林后，出面组织伪维持会，协助日军维持治安、征发民夫、搜刮物资。
白堃,伪桂林警察局局长,1944-1945,桂林沦陷期间任伪警察局长，配合日军镇压抗日活动，抓捕抗日志士。
阳焕新,伪灌阳县维持会会长,1944-1945,灌阳沦陷期间组织伪维持会，为日军征粮、派夫，协助日军控制地方。
唐继尧,伪灌阳县保安队长,1944-1945,投靠日军，率伪保安队配合日军扫荡灌阳周边抗日游击队。
蒋伯仑,伪全州、灌阳一带维持会联络员,1944-1945,在桂北全州、灌阳地区为日军搜集情报，策动地方士绅附逆。
陈恩元,伪桂林商会会长,1944-1945,桂林沦陷后出面组织伪商会，为日军筹款筹粮，协助经济掠夺。
龙积之,伪广西教育会会长,1940-1945,在汪伪政权支持下，于广西沦陷区推行奴化教育，桂林、灌阳等地学校被迫改用伪教材。
黄公柱,伪广西日报社长,1944-1945,桂林沦陷期间主办伪报，为日军宣传“大东亚共荣圈”，进行文化附逆。
