name,title,activity_period,notable_deeds
王竹林,伪天津特别市市长,1937-1940,曾任伪天津市治安维持会委员长，后任伪天津特别市市长，积极推行日伪政权统治，镇压抗日活动。
温世珍,伪天津特别市市长,1940-1943,继任伪天津特别市市长，协助日军实施经济掠夺和殖民统治，参与奴化教育推广。
张仁蠡,伪天津特别市市长,1943-1945,曾任伪天津特别市市长，在任期间配合日军强化治安，迫害抗日人士。
刘绍琨,伪天津特别市警察局局长,1937-1945,长期担任伪天津警察机构负责人，协助日军搜捕抗日分子，镇压民众反抗。
徐良,伪华北政务委员会天津办事处处长,1940-1945,在天津地区执行伪华北政务委员会指令，参与推行治安强化运动。
高凌霨,伪天津特别市公署顾问,1937-1940,曾任北洋政府总理，后投靠日伪，在天津担任顾问，为日伪政权出谋划策。
齐燮元,伪华北治安军总司令（曾驻天津）,1939-1945,虽总部在北平，但多次在天津及北辰地区指挥伪军清剿抗日武装，犯下罪行。
张允荣,伪冀东防共自治政府天津办事处主任,1935-1937,在天津为伪冀东政权服务，协助日军控制天津地区，破坏抗日活动。
李际春,伪天津保安队司令,1937-1945,统领伪天津保安队，配合日军维持治安，参与镇压天津及北辰地区的抗日力量。
张璧,伪天津特务机关顾问,1937-1945,为日军天津特务机关提供情报，协助策划对抗日人士的逮捕和暗杀。
潘毓桂,伪天津特别市公署秘书长,1937-1940,参与伪市府日常管理，协助推行日伪政策，镇压学生和工人运动。
沈鸿烈,伪天津特别市公署参事,1938-1945,在伪市府任职期间，参与经济统制，协助日军掠夺天津资源。
王绪高,伪天津县知事（辖北辰地区）,1938-1943,作为伪天津县行政长官，管辖北辰一带，强征粮税，协助日军建立保甲制度。
刘梦庚,伪天津县知事（继任）,1943-1945,继任伪天津县知事，在北辰地区推行日伪法令，抓捕抗日群众。
曹汝霖,伪华北政务委员会咨询委员（天津活动）,1937-1945,虽为咨询委员，但多次在天津活动，利用旧关系为日伪拉拢社会人士。
陆宗舆,伪天津中日文化协会会长,1938-1945,在天津组织亲日文化活动，宣传“中日亲善”，麻痹民众抗日意识。
章宗祥,伪华北政务委员会天津分会委员,1940-1945,在天津分会任职，参与处理伪政权事务，支持日军侵略政策。
王揖唐,伪华北政务委员会内务总署督办（天津活动）,1940-1943,虽常驻北平，但多次到天津督导“治安强化”，对北辰地区清乡负有责任。
殷汝耕,伪冀东防共自治政府首脑（影响天津）,1935-1937,其伪政权势力延伸至天津东部，与天津日伪勾结，破坏抗日组织。
池宗墨,伪天津特别市公署财政局局长,1938-1945,管理伪市财政，为日伪征收苛捐杂税，加重天津及北辰民众负担。
