name,title,activity_period,notable_deeds
张子良,伪宁津县维持会会长、伪宁津县知事,1937-1945,抗日战争时期投靠日军，在宁津县组织伪维持会，后任伪县知事，协助日军征粮、派夫、清乡，镇压抗日群众。
李振亭,伪宁津县警备队队长,1938-1945,率伪警备队配合日军扫荡宁津及周边地区，抓捕抗日人员，催缴粮款，残害百姓。
王宝庆,伪德县县知事,1937-1945,日军侵占德州后出任伪德县县知事，推行伪化统治，为日军筹集物资、修筑据点，镇压抗日活动。
刘佩忱,伪山东省鲁北道道尹、伪德县县长,1938-1945,在德州及鲁北地区充任伪职，协助日军推行保甲连坐，组织伪自卫团，配合日军对宁津、乐陵等抗日根据地扫荡。
张光第,伪德州维持会会长,1937-1938,德州沦陷后组织维持会，迎接日军入城，为日军筹办粮秣、夫役，维持伪秩序。
马冠三,伪德县警备队队长,1938-1945,统领伪警备队在德州及邻近宁津地区进行清乡、扫荡，捕杀抗日军民，勒索民财。
赵玉堂,伪宁津县保安团团长,1939-1945,组织伪保安团配合日军守备队进攻宁津抗日根据地，烧毁民房，抢掠牲畜，杀害抗日干部家属。
孙宝贤,伪宁津县新民会会长,1940-1945,在宁津推行奴化教育，宣传“大东亚共荣”，组织伪青年团，协助日军进行思想控制和经济掠夺。
唐仰杜,伪山东省省长,1938-1945,作为山东伪政权最高头目，推行日军侵略政策，在德州、宁津等地强化伪政权，征发劳工、粮食，镇压抗日力量。
朱经古,伪山东省警务厅厅长,1938-1945,统管山东伪警察，在德州、宁津等地部署伪警力，配合日军扫荡，搜捕抗日人员，实施恐怖统治。
成逸庵,伪山东省鲁北道道尹,1938-1943,在鲁北道（辖德州、宁津等）推行伪化行政，组织伪自卫团，协助日军掠夺棉花、粮食等物资。
李凤巢,伪德县商会会长,1937-1945,在德州为日军筹款筹粮，控制物资流通，配合经济封锁，压榨商户和百姓。
张绍堂,伪宁津县警察所所长,1939-1945,带领伪警察在宁津城乡搜捕抗日人员，刑讯逼供，勒索钱财，无恶不作。
王化南,伪德州新民会指导部部员,1940-1945,在德州、宁津等地进行奴化宣传，组织伪合作社，配合日军经济统制，毒化民众思想。
刘子明,伪宁津县保甲长,1941-1945,担任宁津县某区保甲长，为日军催缴粮款、派送劳工，监视村民行动，告发抗日家属。
