name,title,activity_period,notable_deeds
黄旭初,伪广西省政府主席（日伪时期）,1944-1945,抗战后期日军入侵广西时，黄旭初曾一度动摇，后虽未公开投敌，但其部属在桂东地区与日伪有接触。需注意：黄旭初并非严格意义上的汉奸，此条存疑，建议核实。
张君度,伪贺县维持会会长,1944-1945,日军侵占贺县期间，出面组织维持会，为日军征派粮秣、拉夫，协助维持占领区秩序。
陈伯衡,伪钟山县维持会副会长,1944-1945,钟山沦陷后，与日军合作组建维持会，负责向各乡摊派物资，并诱迫乡绅附逆。
李耀林,伪贺县保安队队长,1944-1945,率部投靠日军，改编为伪保安队，配合日军扫荡贺县、钟山一带抗日游击队。
莫国璋,伪钟山县警察所所长,1944-1945,日军占领钟山后，出任伪警察所所长，搜捕抗日人员，镇压民众反抗。
黄仲庵,伪贺县教育科科长,1944-1945,在日伪控制下推行奴化教育，篡改教材，宣传“大东亚共荣圈”。
韦绍光,伪广西省桂东地区特派员,1944-1945,受日军指派，在桂东包括贺县、钟山等地联络地方势力，组织伪政权。
刘振南,伪贺县八步镇维持会会长,1944-1945,在八步镇为日军筹集物资，强征民夫，协助日军控制矿区。
廖文波,伪钟山县红花乡乡长,1944-1945,投靠日军，担任伪乡长，带领日军搜山，抓捕抗日群众。
覃德甫,伪贺县公会镇维持会会长,1944-1945,组织维持会，为日军提供情报，协助日军掠夺当地粮食和矿产。
