name,title,activity_period,notable_deeds
温翀远,伪梅县维持会会长、伪梅县县长,1939年—1945年,日军侵占潮汕、威胁梅县期间，出面组织伪梅县维持会，后任伪梅县县长，协助日军征粮、拉夫、维持所谓治安，镇压抗日群众。
李伯球,伪梅县警察局局长,1940年—1945年,在伪梅县政权中掌管警察武装，配合日军和伪政权搜捕抗日人士，勒索商户，维持日伪统治秩序。
黄启良,伪梅县保甲长、情报员,1941年—1945年,担任伪保甲长期间，为日军搜集梅县抗日游击队情报，带领日伪军搜山，迫害抗日家属。
陈耀南,伪广东治安维持会委员,1938年—1940年,在广州参与伪广东治安维持会，后受日军指派到粤东梅县一带活动，拉拢地方士绅附逆，为日军筹粮。
张焯堃,伪汕头市市长、伪东区行政督察专员,1939年—1945年,在汕头及潮梅地区推行日伪统治，配合日军对梅县、兴宁等地的经济封锁和扫荡，诱降地方武装。
林少梅,伪潮梅维持会会长,1939年—1943年,在潮梅地区组织伪维持会，为日军征集物资、劳工，并派人到梅县、蕉岭等地诱降地方势力。
刘志陆,伪广东和平建国军司令,1940年—1945年,在广东收编土匪、散兵组成伪军，活动于潮梅、惠阳一带，配合日军扫荡抗日根据地，残害百姓。
李辅群,伪广东绥靖军师长,1941年—1945年,率伪军在广东各地配合日军作战，曾进入梅县周边地区进行清乡、抢粮，镇压抗日民众。
郭卫民,伪梅县教育科科长,1940年—1945年,在伪梅县政权中推行奴化教育，篡改教材，强迫学校悬挂日伪旗帜，向学生灌输所谓“大东亚共荣”思想。
曾广仁,伪梅县商会会长,1939年—1945年,控制梅县商会，为日军采购粮食、药品等物资，协助日伪对梅县实行经济统制，从中牟利。
