name,title,activity_period,notable_deeds
王谦,伪娄烦县维持会会长,1938-1940,组织维持会为日军征粮派款，协助日军建立伪政权，镇压抗日群众。
李德胜,伪娄烦县保安队队长,1939-1942,率保安队配合日军扫荡抗日根据地，抓捕抗日干部和群众，抢掠物资。
赵全福,伪娄烦区公所区长,1940-1943,推行保甲制度，强迫村民领取“良民证”，向日军报告八路军活动情报。
孙耀祖,伪太原县（今太原市晋源区）知事,1938-1941,在太原县（含娄烦部分地区）推行日伪统治，强征劳工，参与“治安强化运动”。
张鸿渐,伪山西省公署警务厅厅长（涉及太原及娄烦）,1939-1945,指挥伪警察协助日军在太原、娄烦等地搜捕抗日分子，破坏地下组织。
苏体仁,伪山西省省长（管辖太原及娄烦）,1938-1943,作为山西头号汉奸，全面推行日伪政策，在太原、娄烦等地强征粮税，组织伪军配合日军扫荡。
梁上椿,伪山西省公署顾问（太原及娄烦活动）,1939-1945,为日军出谋划策，参与制定对娄烦山区的“三光”政策，迫害抗日家属。
王骧,伪太原绥靖公署参议（涉及娄烦）,1940-1944,协助日军在娄烦地区建立情报网，多次引导日军袭击八路军后方机关。
贾景德,伪山西省财政厅厅长（管辖娄烦）,1938-1942,为日军搜刮娄烦地区粮食和鸦片，发行伪币，造成当地经济崩溃。
白志沂,伪山西省保安司令部副司令（太原及娄烦）,1939-1945,指挥伪保安队在娄烦山区“清剿”，杀害抗日村长和民兵数十人。
