name,title,activity_period,notable_deeds
李宝琏,伪随县维持会会长、伪随县县长,1938-1945,日军侵占随县后出面组织伪维持会，后任伪随县县长，协助日军征粮、派夫、维持占领区秩序。
王楚材,伪随县警察局局长,1939-1945,在随县沦陷区组建伪警察队伍，配合日军搜捕抗日人员，镇压民众反抗。
刘文卿,伪随县保安团团长,1940-1945,收编地方武装投靠日军，任伪保安团团长，配合日军扫荡随县周边抗日根据地。
张子明,伪随县教育会会长,1939-1945,在沦陷区推行奴化教育，编写亲日教材，组织学生参加日军宣传集会。
陈汉卿,伪随县商会会长,1938-1945,为日军筹款筹粮，强制商户交纳物资，协助日军实行经济统制。
何佩瑢,伪湖北省省长,1940-1942,湖北沦陷区最高伪政权头目，推行日军殖民政策，为日军征粮征丁，随州地区伪政权受其管辖。
杨揆一,伪湖北省省长、伪武汉行营主任,1942-1945,继何佩瑢后任伪湖北省长，统辖包括随县在内的湖北沦陷区伪政权，配合日军扫荡。
叶蓬,伪武汉绥靖公署主任、伪湖北省省长,1943-1945,伪湖北省军政头目，指挥伪军配合日军在鄂北包括随州地区进行清乡扫荡。
雷寿荣,伪湖北省政府委员、伪随县县长,1941-1945,曾任伪随县县长，后升任伪湖北省政府委员，在随州地区推行日军政令，征发民夫。
周伯勋,伪随县自卫团团长,1941-1945,率地方武装投敌，任伪自卫团团长，在随县北部配合日军进攻抗日游击区。
