name,title,activity_period,notable_deeds
李聘三,永年县伪县长,1937-1945,投靠日军，任永年县伪县长，协助日军推行“治安强化运动”，强征民夫，搜刮粮食，镇压抗日群众。
赵星五,永年县伪保安联队队长,1938-1945,组织伪保安队，配合日军扫荡抗日根据地，杀害抗日干部和群众，制造多起惨案。
王泽民,永年县伪警备大队长,1939-1945,率伪警备队驻守永年城，协助日军封锁抗日武装，参与“清乡”行动，勒索百姓，强征捐税。
刘冠三,永年县伪维持会会长,1937-1938,日军占领永年后，率先组织维持会，为日军筹粮派款，提供情报，帮助日军建立伪政权。
张荫梧,冀南地区伪军头目（活动于邯郸周边）,1938-1940,原国民党地方武装头目，后投靠日军，在邯郸、永年一带收编散兵游勇，组成伪军，袭扰抗日武装。
郭清,永年县伪自卫团团长,1940-1945,组织伪自卫团，为日军把守据点，参与“扫荡”，杀害抗日军属，强占民田。
许仲三,永年县伪财政科长,1939-1945,为日军征收各种苛捐杂税，贪污勒索，协助伪政权搜刮民财，供应日军军需。
韩荫亭,邯郸地区伪冀南道公署顾问（涉永年事务）,1941-1945,作为伪冀南道顾问，参与策划对永年等县的“治安肃正”，指导伪军警特联合行动。
李景文,永年县伪情报股长,1942-1945,建立伪情报网，刺探抗日根据地情报，导致多名抗日人员被捕牺牲。
赵海江,永年县伪警察局长,1940-1945,指挥伪警察协助日军抓捕抗日群众，严刑逼供，破坏地下抗日组织。
