name,title,activity_period,notable_deeds
于冲汉,伪满鞍山昭和制钢所顾问、伪满中央银行监事,1931-1935,协助日本帝国主义控制鞍山铁矿资源，为昭和制钢所（今鞍钢前身）提供情报与资源调配，参与伪满经济统制政策，压榨中国劳工。
张海鹏,伪满热河省省长、伪满军政部大臣（曾活动于辽南地区）,1931-1945,九一八事变后公开投敌，在辽宁地区协助日军镇压抗日义勇军，后任伪满要职，参与“治安肃正”行动，残害抗日军民。
王殿忠,伪满鞍山地方警察署署长,1932-1945,在鞍山、立山地区积极执行日伪“保甲制度”，搜捕抗日地下工作者，多次带队围剿抗日游击队，并强迫居民“连坐”举报。
李寿山,伪满立山地区维持会会长,1931-1937,日军占领立山后主动组织维持会，为日军征集粮食、劳役，强征当地青壮年充当伪军，并协助日军建立“集团部落”以隔离抗日武装。
赵欣伯,伪满立法院院长（曾参与辽南殖民统治策划）,1931-1945,虽主要活动于伪满中央，但多次赴鞍山、立山矿区“视察”，推动《满洲国劳动统制法》在鞍山实施，导致大量矿工因劳致死。
于芷山,伪满第一军管区司令（管辖辽南包括鞍山地区）,1932-1945,率伪军配合日军在鞍山、海城、立山一带“讨伐”抗日义勇军，制造多起屠杀事件，并强迫农民“出荷”粮食支援日军。
曹秉森,伪满鞍山铁矿株式会社劳务课长,1938-1945,负责从华北、山东强掳劳工至鞍山矿山，实行“以人换矿”政策，克扣口粮，导致数千劳工死亡，并参与镇压劳工暴动。
刘德权,伪满立山地区保安队队长,1933-1945,带领保安队为日军把守立山交通要道，多次截击抗日物资运输，并直接参与抓捕、刑讯抗日嫌疑人员，手段残忍。
张景惠,伪满国务总理大臣（曾多次巡视鞍山钢铁生产）,1935-1945,作为伪满最高行政头目，推动鞍山昭和制钢所扩大生产以供应日军军需，并批准在立山增设“矫正辅导院”，关押迫害抗日群众。
金名世,伪满鞍山地方检察厅厅长,1937-1945,依据《治安维持法》在鞍山、立山地区滥捕“思想犯”，判处大量爱国志士死刑或长期监禁，并协助日军“特别移送”至731部队。
