name,title,activity_period,notable_deeds
李辅群,伪广东绥靖军第二十师师长、伪东莞县县长,1938-1945,广东著名汉奸，投靠日军后组织伪军，在珠江三角洲及粤北部分地区配合日军扫荡，镇压抗日武装，搜刮民财。其势力范围曾扩展至韶关周边地区。
郭卫民,伪广东省政府委员、伪广州市市长,1938-1945,广东伪政权核心人物之一，参与组建伪广东省政府，推行日军殖民统治政策，协助日军在广东各地包括韶关周边进行经济掠夺和治安强化。
陈耀祖,伪广东省政府主席,1940-1944,汪伪政权在广东的最高行政长官，推行日军侵略政策，在广东全省包括韶关地区实施伪化统治，组织伪军配合日军作战。
王英儒,伪韶关维持会会长,1938-1945,韶关地区伪维持会负责人，协助日军维持地方治安，征发民夫、物资，为日军提供情报，镇压当地抗日活动。
李荫南,伪曲江县县长,1939-1945,曲江（今韶关市区）伪政权头目，配合日军在韶关地区的统治，组织伪保安队，搜捕抗日分子，征收苛捐杂税。
张伯荫,伪仁化县维持会会长,1940-1945,仁化县伪维持会负责人，协助日军在仁化地区的占领统治，为日军征粮征夫，提供地方情报，压制民众抗日活动。
刘东生,伪韶关警察局局长,1939-1945,韶关伪警察头目，协助日军维持占领区治安，逮捕抗日人士，实施保甲连坐制度，配合日军扫荡行动。
黄启光,伪广东省教育厅督学、伪韶关中学校长,1940-1945,在教育领域推行奴化教育，编写亲日教材，组织学生参加日军宣传活动，为伪政权培养亲日分子。
陈仲明,伪广东省经济局专员、韶关地区物资统制会主任,1941-1945,负责韶关地区物资统制，为日军掠夺粮食、矿产等战略物资，压榨当地民众，协助日军经济封锁抗日根据地。
吴铁城,伪粤北绥靖军司令,1942-1945,统率伪军在粤北包括韶关、仁化一带配合日军扫荡抗日游击队，烧杀抢掠，残害百姓，罪行累累。
