name,title,activity_period,notable_deeds
刘佩忱,伪沧州知事,1937-1945,投靠日军，任伪沧州知事，协助日军推行‘治安强化运动’，强征民夫、粮食，镇压抗日群众。
张荫梧,伪冀中剿共军司令（后投敌）,1938-1943,原国民党将领，后投敌任伪冀中剿共军司令，在沧州地区配合日军‘扫荡’，杀害抗日军民。
李景林,伪沧县保安队队长,1939-1945,组织伪保安队，为日军提供情报，抓捕抗日地下工作者，参与制造多起惨案。
王凤岗,伪高阳（沧州高阳一带）警备队大队长,1940-1945,率伪警备队多次袭击八路军游击队，烧毁村庄，强征壮丁，民愤极大。
赵锡章,伪沧州维持会会长,1937-1940,日军占领沧州后出任维持会长，为日军筹粮筹款，强迫商户‘献金’，协助建立伪政权。
孙殿英,伪新五军军长（活动于冀中沧州地区）,1943-1945,原国民党军阀，1943年投敌，其部队在沧州地区配合日军‘扫荡’，抢掠百姓。
高德林,伪沧州地区‘剿共’总指挥,1941-1945,指挥伪军多次围剿抗日根据地，杀害抗日干部，破坏地下党组织。
张子良,伪沧县知事,1938-1942,推行日伪‘保甲制度’，强征捐税，协助日军建立‘无人区’，迫害百姓。
刘桂堂,伪‘冀东防共自治军’沧州支队司令,1935-1940,早年投日，在沧州地区收编土匪，为日军充当鹰犬，袭击抗日武装。
李汝和,伪沧州警察局局长,1939-1945,指挥伪警察搜捕抗日人士，严刑逼供，破坏地下交通站。
