name,title,activity_period,notable_deeds
张海鹏,伪满热河省省长、伪满军政部大臣,1931-1945,原东北军将领，九一八事变后投敌，曾任伪满热河省省长，协助日军镇压抗日武装，后任伪满军政部大臣，参与伪满政权核心决策。
于芷山,伪满奉天省省长、伪满治安部大臣,1931-1945,原东北军将领，投日后任伪满奉天省省长，在辽宁地区推行殖民统治，镇压抗日力量，后升任伪满治安部大臣。
王殿忠,伪满安东省省长,1937-1945,曾任伪满安东省（今丹东地区）省长，积极推行日伪政策，强征劳工，协助日军清剿抗日游击队。
李寿山,伪满安东省警务厅厅长,1932-1945,在安东（丹东）地区任伪警务厅长，抓捕抗日志士，破坏地下抗日组织，参与制造多起屠杀事件。
曹承宗,伪满东边道保安司令,1932-1940,活动于东港、凤城一带，率伪军配合日军围剿抗日义勇军，烧毁村庄，残害百姓。
赫慕侠,伪满安东地区警备军司令,1933-1945,驻守安东（丹东）及东港地区，多次率伪军进攻抗日根据地，杀害抗联战士及群众。
张宗援,伪满安东省协和会会长,1935-1945,在安东地区推行奴化教育，组织协和会宣传“日满亲善”，协助日军搜集情报。
赵欣伯,伪满立法院院长（曾任职于辽宁）,1932-1945,原奉系人物，投日后在沈阳及安东等地活动，参与伪满立法，为殖民统治提供法律依据。
袁庆濂,伪满安东省实业厅厅长,1937-1945,在东港地区强占土地，掠夺矿产和农产品，为日军提供战争物资。
王永江（伪职）,伪满安东市市长,1938-1945,在丹东市区推行保甲制度，强制居民领取“良民证”，协助日军镇压抗日活动。
