name,title,activity_period,notable_deeds
张宝琛,汪伪浙江省政府警务处长,1940-1945,在丽水、云和一带协助日军清乡，搜捕抗日志士，破坏地下抗日组织。
王廷扬,汪伪丽水县县长,1942-1945,在丽水沦陷期间组织伪政权，强征民夫为日军修路筑堡，强派粮食，迫害抗日家属。
陈国栋,汪伪云和县维持会会长,1942-1944,日军占领云和期间担任维持会长，为日军提供当地情报，协助日军搜刮物资，镇压反抗民众。
周文彬,汪伪丽水保安队队长,1943-1945,率伪保安队配合日军扫荡云和、丽水交界山区，袭击抗日游击队，杀害多名群众。
吴志远,汪伪云和县警察局局长,1943-1945,在云和推行保甲制度，抓捕抗日嫌疑分子，严刑逼供，并强迫青年为日军充当苦力。
徐子荣,汪伪丽水区税务稽征所所长,1942-1945,为日军征收各种苛捐杂税，强征粮食和铜铁等战略物资，导致当地民生凋敝。
林福生,汪伪云和县宣抚班班长,1942-1944,协助日军进行奴化宣传，散布“中日亲善”言论，诱骗青年参加伪军，破坏抗日宣传。
黄绍雄,汪伪丽水县商会会长,1942-1945,组织商会为日军采购军需物资，从中牟利，并强迫商户向日军献金献粮。
叶德标,汪伪云和县自卫团团长,1943-1945,率自卫团协助日军驻守据点，参与“清剿”行动，杀害抗日游击队员及无辜百姓。
潘国良,汪伪丽水情报组组长,1942-1945,专门刺探抗日武装和国民党军动向，向日军提供情报，导致多次伏击失败和人员伤亡。
