name,title,activity_period,notable_deeds
德穆楚克栋鲁普（德王）,伪蒙古联盟自治政府主席、伪蒙疆联合自治政府主席,1933-1945,在鄂尔多斯及内蒙古西部策划“蒙古独立”，投靠日本关东军，建立伪蒙政权，配合日军对伊克昭盟（今鄂尔多斯）进行殖民统治和军事镇压。
李守信,伪蒙古军总司令、伪蒙疆联合自治政府副主席,1933-1945,率伪蒙古军多次进犯鄂尔多斯地区，参与围剿抗日武装，协助日军在伊克昭盟推行“治安肃正”，残害抗日军民。
吴鹤龄,伪蒙古联盟自治政府总务部长、伪蒙疆政府政务院院长,1937-1945,作为德王主要幕僚，参与伪政权对鄂尔多斯各旗的行政控制，推行奴化教育和物资掠夺政策。
补英达赖,伪蒙古军政府秘书长、伪蒙疆政府参议,1936-1945,在鄂尔多斯地区为日军搜集情报，协助伪政权征粮派款，破坏当地抗日地下组织。
陶克陶,伪蒙古军第1师师长,1937-1945,率伪蒙古军驻扎鄂尔多斯北部，配合日军“扫荡”达拉特旗、杭锦旗等地，杀害抗日游击队成员。
雄诺敦都布,伪伊克昭盟盟长（后任）,1938-1945,在日军扶植下担任伪伊克昭盟盟长，强迫各旗王公向日军效忠，组织伪警察镇压反抗民众。
阿拉坦敖其尔,伪伊克昭盟副盟长、伪鄂尔多斯保安队指挥官,1939-1945,协助日军在鄂尔多斯建立伪保安队，参与抓捕抗日志士，为日军提供劳役和粮食。
巴图巴雅尔,伪达拉特旗扎萨克（旗长）,1937-1945,投靠日军，在达拉特旗推行“保甲制度”，强征壮丁补充伪军，并配合日军对黄河以南地区进行经济封锁。
森盖林沁,伪杭锦旗协理、伪蒙古军第9师军官,1938-1945,在杭锦旗为日军征收牲畜和皮毛，参与围剿中共领导的桃力民抗日游击队。
奇文英,伪乌审旗保安团长、伪伊克昭盟警备军指挥官,1939-1945,在乌审旗残酷镇压牧民抗日活动，多次袭击八路军骑兵支队，杀害多名革命干部。
奇玉山,伪鄂托克旗保安司令,1940-1945,依附日军，在鄂托克旗设立伪警察所，禁止牧民与抗日武装接触，并参与日军“清边”行动。
旺楚克拉布丹,伪准格尔旗协理,1937-1945,为准格尔旗日军据点提供情报，协助伪军强征民夫修筑工事，迫害倾向抗日的蒙古族青年。
图布升吉尔格勒,伪郡王旗（今伊金霍洛旗）扎萨克,1938-1945,公开投日，在郡王旗悬挂日本旗，强迫旗民向日军献马献粮，并阻挠成吉思汗陵西迁中的抗日宣传。
贡布扎布,伪札萨克旗（今属伊金霍洛旗）保安队长,1941-1945,率伪保安队配合日军“扫荡”札萨克旗南部，抓捕并杀害抗日地下交通员。
沙克都尔扎布（沙王）,伪伊克昭盟盟长（初期）,1937-1939,在日军威逼下曾出任伪盟长，默许日军在鄂尔多斯设立特务机关，后因国民党争取而动摇，但前期行为已构成附逆。
