name,title,activity_period,notable_deeds
傅式说,伪浙江省省长,1938-1945,曾任汪伪政权浙江省省长，推行日伪统治政策，协助日军在浙江进行经济掠夺和清乡运动。
徐季敦,伪金华县知事,1940-1942,任伪金华县知事期间，为日军征粮派夫，镇压抗日活动，协助建立日伪基层政权。
王廷扬,伪东阳县知事,1941-1943,任伪东阳县知事，配合日军扫荡，强征民夫修筑工事，搜刮民间物资供给日军。
张若骐,伪金华地区保安司令,1942-1945,指挥伪军配合日军围剿抗日游击队，在金华、东阳一带制造多起屠杀事件。
陈桐,伪东阳维持会会长,1939-1941,日军占领东阳初期任维持会长，组织汉奸团体为日军提供情报，协助建立伪政权。
吴士林,伪金华县警察局长,1942-1945,率伪警察协助日军搜捕抗日志士，参与清乡行动，残害百姓。
厉文才,伪东阳保安大队长,1943-1945,带领伪保安队为日军带路扫荡，抢劫村庄，杀害抗日军民。
何国栋,伪金华商会会长,1940-1945,为日军统制物资，强制商户缴纳“慰劳金”，帮助日军收购战略物资。
卢汉章,伪东阳税务局长,1942-1945,为日伪政权强征苛捐杂税，逼死多名无力缴税农民，中饱私囊。
蒋志英,伪金华县教育科长,1943-1945,推行奴化教育，强迫学校使用日伪教材，宣扬“大东亚共荣”。
金仲华,伪东阳情报组长,1941-1944,组建汉奸情报网，向日军密报抗日武装动向，导致多次袭击失败。
邵雨亭,伪金华县清乡委员会主任,1943-1945,主持金华清乡，设立“连坐”制度，大量逮捕无辜民众，酷刑逼供。
