name,title,activity_period,notable_deeds
陈耀平,伪德庆县维持会会长,1938-1945,抗日战争期间在德庆县组织伪维持会，协助日军维持地方统治，征派粮秣、劳工，参与镇压抗日活动。
梁耀南,伪德庆县县长,1940-1945,出任伪德庆县县长，推行日伪政令，配合日军清乡、征粮，镇压当地抗日武装。
李伯球,伪肇庆维持会会长,1938-1940,日军侵占肇庆期间组织伪维持会，为日军筹粮、派夫，协助建立伪基层政权。
黄启光,伪肇庆县县长,1940-1945,任伪肇庆县县长，执行日伪政令，配合日军扫荡西江抗日根据地，迫害抗日群众。
陈斗南,伪广东绥靖军肇庆地区指挥官,1941-1945,统率伪军配合日军在肇庆、德庆一带进行清乡扫荡，进攻抗日游击队，残害百姓。
郭卫民,伪广东省警务处肇庆分处处长,1942-1945,掌管肇庆地区伪警察，搜捕抗日人士，镇压民众抗日活动，为日军提供情报。
陈公博,伪南京国民政府立法院院长、伪广东省政府主席,1940-1945,作为汪伪政权核心人物，主持伪广东省政，推行奴化教育、经济掠夺，其政令覆盖肇庆、德庆地区。
梁鸿楷,伪广东绥靖军总司令,1940-1945,统辖广东伪军，配合日军在包括肇庆、德庆在内的西江地区进行扫荡和治安强化运动。
王英儒,伪广东省政府委员兼民政厅厅长,1941-1945,负责伪广东民政，督导各县建立伪政权、维持会，肇庆、德庆伪组织多受其节制。
李讴一,伪广东警务处处长,1940-1945,统管广东伪警察系统，在肇庆、德庆等地设立警察机构，镇压抗日活动，搜捕抗日人员。
陈春圃,伪广东省政府秘书长、伪建设厅厅长,1940-1945,参与伪广东省政，推行经济统制，为日军掠夺西江地区资源，肇庆、德庆一带受其政策影响。
汪精卫,伪南京国民政府主席兼行政院院长,1940-1944,建立汪伪政权，其伪广东省政府下辖肇庆、德庆等县，推行全面附日政策，为最大汉奸头目。
