name,title,activity_period,notable_deeds
李士怀,伪彭泽县维持会会长,1938-1940,日军侵占彭泽后出面组织维持会，为日军征粮派款、维持地方秩序，协助建立伪政权。
欧阳宣,伪彭泽县县长,1940-1945,在彭泽沦陷区出任伪县长，推行日伪政令，配合日军清乡与物资统制。
张济川,伪九江县政府筹备处主任/伪九江县长,1938-1945,九江沦陷后投敌，参与组织伪九江县政府，为日军维持占领区统治、征发民夫物资。
王梦龄,伪九江维持会会长,1938-1939,九江陷落后组织维持会，协助日军安民、筹粮、招募伪警。
陈楚楠,伪江西省政府委员/伪九江地区行政督察专员,1940-1945,在江西沦陷区依附汪伪政权，参与伪江西省政，督导九江一带伪政权与伪军。
黄自强,伪江西省政府主席,1943-1945,汪伪政权任命为伪江西省主席，统辖包括九江在内的沦陷区伪政，推行日军经济掠夺与治安强化。
邓祖禹,伪江西省政府委员/伪南昌市长,1940-1945,汪伪江西省政要员，参与伪政权运作，其影响覆盖九江等沦陷区。
刘达三,伪九江警察局局长,1939-1945,组建伪警察队伍，配合日军搜捕抗日人员、管制居民。
吴友三,伪彭泽县保安大队大队长,1941-1945,率伪保安队配合日军扫荡彭泽及周边抗日根据地，捕杀抗日军民。
胡友梅,伪九江中学维持会负责人,1939-1945,在九江推行奴化教育，组织师生参加日伪宣传活动。
