name,title,activity_period,notable_deeds
马良,伪甘肃省省长、伪甘肃省保安司令,1938-1945,抗日战争时期投靠日军，在甘肃地区组织伪政权，配合日军进行统治与镇压抗日力量。
马步芳,青海地方军阀，曾与日军暗中联络,1937-1945,虽未公开投敌，但曾与日军有秘密接触，在甘肃、青海一带维持割据，对抗战有消极影响。
马步青,国民党军将领，后与日伪有联系,1937-1945,在甘肃河西走廊一带活动，曾与日伪势力有暗中往来，对抗战事业造成损害。
李翰园,伪甘肃省维持会会长,1938-1940,在兰州地区组织维持会，协助日军维持地方秩序，镇压抗日活动。
张维,伪甘肃省教育厅长,1939-1945,在甘肃推行奴化教育，宣传亲日思想，毒害青年学生。
王廷翰,伪永登县维持会会长,1938-1941,在永登地区组织维持会，为日军征集物资、情报，协助日军控制地方。
赵文华,伪兰州市警察局长,1939-1943,在兰州地区协助日伪维持治安，逮捕抗日人士，镇压民众反抗。
陈国栋,伪甘肃省保安队队长,1940-1944,在甘肃地区率领伪保安队配合日军扫荡抗日根据地，残害百姓。
刘鸿业,伪永登县保甲长,1941-1945,在永登地区担任保甲长，为日伪征收粮款、抓派劳工，压迫当地民众。
杨尊一,伪甘肃省经济顾问,1940-1945,在甘肃地区为日军掠夺经济资源，协助日伪控制物资流通。
