name,title,activity_period,notable_deeds
张宗援,伪山东自治联军总司令、伪军头目,1937-1945,原名仓谷次太郎，日本浪人出身，抗战期间在山东组织伪军，活动于胶东及烟台、莱州一带，配合日军进攻抗日根据地，残害民众。
赵保原,伪剿共军总司令、国民党投降派兼伪军头目,1938-1945,原国民党军将领，后投靠日军，盘踞胶东莱阳、莱州、烟台一带，组织伪军配合日军扫荡抗日根据地，鱼肉百姓。
张步云,伪山东保安第二师师长、伪军头目,1938-1945,在山东胶东地区组织伪军，活动于烟台、莱州周边，配合日军清乡扫荡，镇压抗日力量。
李先良,伪青岛市市长、伪政权官员,1938-1945,抗战期间在山东伪政权任职，活动于青岛及胶东地区，协助日军推行殖民统治。
姚作宾,伪青岛市市长、伪政权官员,1938-1945,在山东伪政权中任职，活动于青岛及周边胶东地区，为日军殖民统治服务。
赵琪,伪青岛特别市市长、伪政权官员,1938-1945,抗战期间在山东伪政权任职，活动于青岛及胶东地区，协助日军维持殖民秩序。
张化南,伪莱州维持会会长,1938-1945,在莱州地区组织维持会，为日军筹粮筹款，协助日军控制地方，压迫当地民众。
王振东,伪烟台维持会会长,1938-1945,在烟台地区组织维持会，配合日军统治，征发民夫、物资，协助日军镇压抗日活动。
刘桂堂,伪军头目、土匪武装,1937-1943,原为土匪，后投靠日军，活动于山东胶东及烟台、莱州一带，配合日军扫荡，残害抗日军民。
张景月,伪山东保安第十五旅旅长、伪军头目,1938-1945,在山东胶东地区组织伪军，活动于烟台、莱州周边，配合日军进攻抗日根据地。
厉文礼,伪鲁东和平建国军司令、伪军头目,1938-1945,在山东胶东地区组织伪军，活动于烟台、莱州一带，配合日军扫荡抗日根据地，镇压民众。
张步云,伪山东保安第二师师长,1938-1945,在山东胶东地区组织伪军，活动于烟台、莱州周边，配合日军清乡扫荡。
曹克明,伪军头目、胶东伪军指挥官,1938-1945,在胶东地区组织伪军，活动于烟台、莱州一带，配合日军进攻抗日根据地。
张金铭,伪军头目、平度伪军指挥官,1938-1945,在山东平度、莱州一带组织伪军，配合日军扫荡，残害抗日军民。
李德元,伪莱州警察局局长,1938-1945,在莱州地区担任伪警察局长，协助日军维持治安，抓捕抗日人员，压迫民众。
孙振东,伪烟台警察局局长,1938-1945,在烟台地区担任伪警察局长，协助日军统治，镇压抗日活动。
