name,title,activity_period,notable_deeds
陈群,伪中华民国维新政府内政部长、伪南京国民政府委员,1938-1945,福建福州人，早年参加辛亥革命，后投靠日本侵略者，在伪维新政府和汪伪政权中担任要职，参与推行日伪统治政策。
林赤民,伪福州维持会会长、伪福州市政筹备处主任,1941-1944,福州沦陷期间出面组织伪维持会，协助日军维持占领秩序，推行伪化统治，为日军征发物资、拉夫。
陈裔,伪福州维持会副会长,1941-1944,福州人，福州第一次沦陷时参与组织伪维持会，协助日军镇压抗日活动，为日军筹粮筹款。
王仁棠,伪闽侯县维持会会长,1941-1944,闽侯人，日军侵占福州及闽侯期间，组织伪维持会，为日军征派民夫、物资，推行保甲连坐。
林文忠,伪罗源县维持会会长,1944-1945,罗源人，1944年日军窜扰罗源时出面组织伪维持会，协助日军征粮拉夫，维持占领区秩序。
陈仰曾,伪厦门特别市市长,1938-1945,福建厦门人，厦门沦陷后投靠日军，出任伪厦门特别市市长，推行伪化教育、经济统制，协助日军掠夺物资。
李思贤,伪厦门特别市商会会长、伪厦门市市长,1938-1945,厦门人，厦门沦陷后组织伪商会，后任伪市长，为日军筹款筹粮，协助推行配给制度，压制抗日言论。
黄仲训,伪厦门维持会会长,1938-1939,厦门人，日军侵占厦门后出面组织伪维持会，协助日军维持治安，征发民夫物资。
洪月楷,伪汕头市市长、伪闽粤边区绥靖军司令,1939-1945,福建籍，投靠日军后历任伪汕头市长、伪闽粤边区绥靖军司令，配合日军在闽粤沿海进行扫荡，残害抗日军民。
翁尚功,伪福建省政府委员、伪福州市市长,1944-1945,福建人，福州第二次沦陷时出任伪福州市长，协助日军推行伪化统治，征发物资，维持占领秩序。
陈宏,伪福州警察局局长,1944-1945,福州第二次沦陷期间任伪警察局长，协助日军搜捕抗日人士，推行保甲制度，镇压市民反抗。
林君扬,伪闽侯县县长,1944-1945,闽侯人，福州第二次沦陷时出任伪闽侯县长，为日军征粮拉夫，推行伪化教育，协助维持占领区治安。
张逸舟,伪福建和平救国军总司令,1939-1945,福建沿海海盗出身，投靠日军后组织伪福建和平救国军，在闽海一带配合日军扫荡抗日游击队，抢劫民船，残害百姓。
黄玉树,伪福建和平救国军副总司令,1939-1945,福建人，与张逸舟共同组织伪军，在闽江口及沿海岛屿活动，协助日军封锁海岸，捕杀抗日人员。
陈其华,伪罗源县保安队队长,1944-1945,罗源人，日军侵占罗源期间任伪保安队长，带领伪军配合日军下乡扫荡，搜捕抗日游击队员，勒索民众。
林荫,伪福州维持会教育科科长,1941-1944,福州人，在伪维持会中负责教育事务，推行奴化教育，篡改教材，向学生灌输亲日思想。
郑恂,伪福州商会会长,1941-1945,福州人，福州沦陷期间任伪商会会长，为日军筹款筹粮，协助推行经济统制，压榨商户。
李启元,伪厦门警察局局长,1938-1945,厦门人，厦门沦陷后任伪警察局长，协助日军维持治安，搜捕抗日分子，推行保甲连坐。
陈长福,伪福州保甲长,1944-1945,福州人，福州第二次沦陷期间任伪保甲长，协助日军清查户口，举报抗日人员，征发民夫物资。
林依五,伪罗源县保甲长,1944-1945,罗源人，日军侵占罗源期间任伪保甲长，为日军带路扫荡，勒索村民，协助维持伪化统治。
